Datetime,Symbol,Contract_month,Open,High,Low,Close,Volume
2010-08-31T16:00:00.000000Z,NQ,2010-09,1767.75,1776.5,1765.25,1773.75,17202.0
2010-08-31T20:00:00.000000Z,NQ,2010-09,1774.0,1787.75,1771.25,1785.0,3380.0
2010-09-01T00:00:00.000000Z,NQ,2010-09,1785.25,1785.5,1771.0,1776.75,2889.0
2010-09-01T04:00:00.000000Z,NQ,2010-09,1776.75,1794.5,1775.25,1790.0,8975.0
2010-09-01T08:00:00.000000Z,NQ,2010-09,1790.0,1825.0,1785.0,1821.75,222258.0
2010-09-01T12:00:00.000000Z,NQ,2010-09,1822.0,1822.75,1809.5,1819.0,136037.0
2010-09-01T16:00:00.000000Z,NQ,2010-09,1819.0,1823.5,1816.25,1820.5,14700.0
2010-09-01T20:00:00.000000Z,NQ,2010-09,1821.0,1821.0,1811.0,1813.75,1292.0
2010-09-02T00:00:00.000000Z,NQ,2010-09,1813.75,1819.0,1811.0,1816.0,3850.0
2010-09-02T04:00:00.000000Z,NQ,2010-09,1816.0,1826.0,1815.0,1820.75,10121.0
2010-09-02T08:00:00.000000Z,NQ,2010-09,1820.75,1834.0,1816.5,1831.75,123631.0
2010-09-02T12:00:00.000000Z,NQ,2010-09,1831.75,1840.0,1825.75,1840.0,100580.0
2010-09-02T16:00:00.000000Z,NQ,2010-09,1839.75,1841.25,1834.0,1836.25,12219.0
2010-09-02T20:00:00.000000Z,NQ,2010-09,1836.25,1839.5,1834.25,1835.25,939.0
2010-09-03T00:00:00.000000Z,NQ,2010-09,1834.75,1840.5,1832.5,1840.5,3044.0
2010-09-03T04:00:00.000000Z,NQ,2010-09,1840.5,1843.75,1836.0,1836.75,5774.0
2010-09-03T08:00:00.000000Z,NQ,2010-09,1836.75,1870.0,1835.5,1855.25,187137.0
2010-09-03T12:00:00.000000Z,NQ,2010-09,1857.75,1869.75,1855.5,1866.75,102044.0
2010-09-03T16:00:00.000000Z,NQ,2010-09,1869.25,1871.25,1866.25,1867.5,10054.0
2010-09-05T16:00:00.000000Z,NQ,2010-09,1867.5,1872.0,1864.75,1869.75,407.0
2010-09-05T20:00:00.000000Z,NQ,2010-09,1869.75,1874.0,1866.75,1872.75,808.0
2010-09-06T00:00:00.000000Z,NQ,2010-09,1873.25,1873.5,1866.5,1870.75,1975.0
2010-09-06T04:00:00.000000Z,NQ,2010-09,1871.0,1874.25,1865.0,1874.0,2754.0
2010-09-06T08:00:00.000000Z,NQ,2010-09,1874.25,1878.0,1868.0,1869.5,7920.0
2010-09-06T16:00:00.000000Z,NQ,2010-09,1869.25,1871.25,1865.0,1867.5,700.0
2010-09-06T20:00:00.000000Z,NQ,2010-09,1867.0,1873.75,1865.0,1871.0,2280.0
2010-09-07T00:00:00.000000Z,NQ,2010-09,1871.25,1871.5,1859.75,1862.5,4220.0
2010-09-07T04:00:00.000000Z,NQ,2010-09,1862.5,1864.25,1855.0,1859.75,8234.0
2010-09-07T08:00:00.000000Z,NQ,2010-09,1860.0,1870.5,1853.75,1860.75,127390.0
2010-09-07T12:00:00.000000Z,NQ,2010-09,1862.75,1864.75,1851.0,1854.5,109310.0
2010-09-07T16:00:00.000000Z,NQ,2010-09,1857.25,1859.5,1854.5,1857.75,7888.0
2010-09-07T20:00:00.000000Z,NQ,2010-09,1858.5,1861.25,1852.0,1854.5,1380.0
2010-09-08T00:00:00.000000Z,NQ,2010-09,1854.75,1862.25,1851.25,1856.25,5959.0
2010-09-08T04:00:00.000000Z,NQ,2010-09,1856.5,1868.0,1852.25,1862.25,9892.0
2010-09-08T08:00:00.000000Z,NQ,2010-09,1864.25,1881.75,1860.0,1876.75,138171.0
2010-09-08T12:00:00.000000Z,NQ,2010-09,1879.0,1888.0,1861.25,1877.75,131458.0
2010-09-08T16:00:00.000000Z,NQ,2010-09,1879.75,1882.5,1875.5,1882.25,10936.0
2010-09-08T20:00:00.000000Z,NQ,2010-09,1882.0,1884.5,1873.5,1875.5,2007.0
2010-09-09T00:00:00.000000Z,NQ,2010-09,1875.75,1879.25,1872.75,1876.5,3946.0
2010-09-09T04:00:00.000000Z,NQ,2010-09,1876.75,1886.5,1874.75,1883.5,6161.0
2010-09-09T08:00:00.000000Z,NQ,2010-09,1883.5,1897.75,1879.5,1892.5,149767.0
2010-09-09T12:00:00.000000Z,NQ,2010-09,1895.0,1897.25,1880.0,1884.5,117524.0
2010-09-09T16:00:00.000000Z,NQ,2010-09,1887.25,1891.0,1882.25,1883.25,14647.0
2010-09-09T20:00:00.000000Z,NQ,2010-09,1886.0,1891.75,1881.0,1881.5,2540.0
2010-09-10T00:00:00.000000Z,NQ,2010-12,1881.25,1894.0,1880.75,1889.75,4176.0
2010-09-10T04:00:00.000000Z,NQ,2010-09,1892.25,1894.5,1885.0,1891.0,6159.0
2010-09-10T08:00:00.000000Z,NQ,2010-09,1893.25,1896.75,1880.25,1882.0,140026.0
2010-09-10T12:00:00.000000Z,NQ,2010-09,1884.5,1895.5,1877.5,1891.0,122987.0
2010-09-10T16:00:00.000000Z,NQ,2010-09,1893.25,1894.5,1889.25,1889.5,8581.0
2010-09-12T16:00:00.000000Z,NQ,2010-09,1896.5,1903.25,1892.0,1900.5,2913.0
2010-09-12T20:00:00.000000Z,NQ,2010-12,1900.75,1908.75,1900.5,1905.0,3193.0
2010-09-13T00:00:00.000000Z,NQ,2010-12,1904.75,1911.25,1898.5,1904.0,6468.0
2010-09-13T04:00:00.000000Z,NQ,2010-09,1906.75,1912.25,1903.5,1904.0,6468.0
2010-09-13T08:00:00.000000Z,NQ,2010-09,1906.75,1923.5,1900.75,1917.0,149364.0
2010-09-13T12:00:00.000000Z,NQ,2010-09,1919.5,1925.25,1909.25,1918.25,133412.0
2010-09-13T16:00:00.000000Z,NQ,2010-09,1921.0,1923.0,1915.0,1917.25,13321.0
2010-09-13T20:00:00.000000Z,NQ,2010-09,1919.5,1919.75,1914.5,1916.0,1153.0
2010-09-14T00:00:00.000000Z,NQ,2010-12,1916.25,1921.0,1912.0,1914.75,4396.0
2010-09-14T04:00:00.000000Z,NQ,2010-09,1917.25,1919.75,1909.75,1911.75,10359.0
2010-09-14T08:00:00.000000Z,NQ,2010-09,1914.5,1936.75,1910.75,1933.0,173660.0
2010-09-14T12:00:00.000000Z,NQ,2010-09,1935.75,1938.75,1924.0,1926.0,158213.0
2010-09-14T16:00:00.000000Z,NQ,2010-09,1928.5,1930.5,1918.75,1920.75,12625.0
2010-09-14T20:00:00.000000Z,NQ,2010-12,1920.5,1930.75,1919.0,1926.75,2632.0
2010-09-15T00:00:00.000000Z,NQ,2010-12,1926.25,1931.25,1923.5,1927.5,3153.0
2010-09-15T04:00:00.000000Z,NQ,2010-12,1927.75,1930.75,1918.25,1921.5,5115.0
2010-09-15T08:00:00.000000Z,NQ,2010-09,1924.0,1934.5,1914.25,1930.75,143669.0
2010-09-15T12:00:00.000000Z,NQ,2010-09,1933.75,1942.75,1929.75,1938.5,128376.0
2010-09-15T16:00:00.000000Z,NQ,2010-09,1941.0,1943.75,1937.0,1938.0,9091.0
2010-09-15T20:00:00.000000Z,NQ,2010-12,1938.25,1941.0,1932.75,1935.25,1447.0
2010-09-16T00:00:00.000000Z,NQ,2010-09,1937.75,1940.5,1930.0,1935.0,5002.0
2010-09-16T04:00:00.000000Z,NQ,2010-09,1937.75,1939.75,1931.75,1935.0,5815.0
2010-09-16T08:00:00.000000Z,NQ,2010-09,1937.5,1940.75,1929.5,1932.5,143669.0
2010-09-16T12:00:00.000000Z,NQ,2010-09,1935.5,1949.75,1929.75,1946.0,138645.0
2010-09-16T16:00:00.000000Z,NQ,2010-09,1948.75,1957.75,1945.25,1954.75,19110.0
2010-09-16T20:00:00.000000Z,NQ,2010-12,1954.5,1963.5,1954.5,1961.25,2381.0
2010-09-17T00:00:00.000000Z,NQ,2010-12,1961.25,1973.0,1960.75,1968.5,6226.0
2010-09-17T04:00:00.000000Z,NQ,2010-12,1968.5,1972.0,1952.0,1955.75,12307.0
2010-09-17T08:00:00.000000Z,NQ,2010-09,1959.0,1963.25,1942.5,1950.75,175947.0
2010-09-17T12:00:00.000000Z,NQ,2010-12,1950.75,1956.75,1948.5,1953.0,94047.0
2010-09-17T16:00:00.000000Z,NQ,2010-12,1952.0,1954.5,1951.5,1952.25,11129.0
2010-09-19T16:00:00.000000Z,NQ,2010-12,1950.5,1954.25,1947.25,1950.5,2305.0
2010-09-19T20:00:00.000000Z,NQ,2010-12,1950.5,1958.5,1950.25,1954.25,1429.0
2010-09-20T00:00:00.000000Z,NQ,2010-12,1954.25,1963.25,1953.25,1959.25,6425.0
2010-09-20T04:00:00.000000Z,NQ,2010-12,1960.0,1964.5,1959.25,1960.0,4937.0
2010-09-20T08:00:00.000000Z,NQ,2010-12,1959.75,1980.0,1957.25,1974.25,135933.0
2010-09-20T12:00:00.000000Z,NQ,2010-12,1974.25,1990.75,1969.5,1984.5,123205.0
2010-09-20T16:00:00.000000Z,NQ,2010-12,1986.5,1987.5,1978.0,1983.75,11540.0
2010-09-20T20:00:00.000000Z,NQ,2010-12,1983.5,1983.5,1979.75,1980.75,1562.0
2010-09-21T00:00:00.000000Z,NQ,2010-12,1980.75,1984.5,1976.5,1983.75,4886.0
2010-09-21T04:00:00.000000Z,NQ,2010-12,1983.5,1988.0,1980.0,1985.5,4242.0
2010-09-21T08:00:00.000000Z,NQ,2010-12,1985.75,1989.75,1980.0,1984.0,110961.0
2010-09-21T12:00:00.000000Z,NQ,2010-12,1983.75,2000.25,1977.0,1985.25,187209.0
2010-09-21T16:00:00.000000Z,NQ,2010-12,1985.5,1987.75,1981.25,1983.25,11299.0
2010-09-21T20:00:00.000000Z,NQ,2010-12,1983.5,1992.25,1983.5,1991.0,1959.0
2010-09-22T00:00:00.000000Z,NQ,2010-12,1990.5,1992.5,1977.5,1980.0,5323.0
2010-09-22T04:00:00.000000Z,NQ,2010-12,1980.0,1985.0,1975.0,1978.5,11581.0
2010-09-22T08:00:00.000000Z,NQ,2010-12,1978.5,1994.75,1970.0,1977.0,184396.0
2010-09-22T12:00:00.000000Z,NQ,2010-12,1977.0,1982.0,1970.0,1980.5,124963.0
2010-09-22T16:00:00.000000Z,NQ,2010-12,1980.5,1984.5,1979.5,1982.75,6797.0
2010-09-22T20:00:00.000000Z,NQ,2010-12,1982.75,1987.0,1982.0,1986.0,714.0
2010-09-23T00:00:00.000000Z,NQ,2010-12,1985.75,1989.5,1982.25,1984.25,3068.0
2010-09-23T04:00:00.000000Z,NQ,2010-12,1984.25,1986.25,1965.75,1970.0,11961.0
2010-09-23T08:00:00.000000Z,NQ,2010-12,1970.0,2000.25,1960.75,1996.75,191379.0
2010-09-23T12:00:00.000000Z,NQ,2010-12,1996.75,1998.75,1973.0,1980.0,160437.0
2010-09-23T16:00:00.000000Z,NQ,2010-12,1980.25,1983.75,1978.25,1978.75,12246.0
2010-09-23T20:00:00.000000Z,NQ,2010-12,1979.25,1987.25,1979.25,1985.0,1241.0
2010-09-24T00:00:00.000000Z,NQ,2010-12,1984.75,1989.75,1982.5,1986.25,4576.0
2010-09-24T04:00:00.000000Z,NQ,2010-12,1985.75,1993.75,1985.5,1992.75,9756.0
2010-09-24T08:00:00.000000Z,NQ,2010-12,1992.25,2020.5,1992.25,2018.5,169597.0
2010-09-24T12:00:00.000000Z,NQ,2010-12,2018.5,2022.0,2012.5,2021.0,103134.0
2010-09-24T16:00:00.000000Z,NQ,2010-12,2020.75,2021.75,2018.0,2019.5,13327.0
2010-09-26T16:00:00.000000Z,NQ,2010-12,2018.75,2032.0,2018.5,2026.5,2741.0
2010-09-26T20:00:00.000000Z,NQ,2010-12,2027.0,2027.75,2020.5,2021.0,1473.0
2010-09-27T00:00:00.000000Z,NQ,2010-12,2021.0,2026.0,2019.75,2024.0,4355.0
2010-09-27T04:00:00.000000Z,NQ,2010-12,2023.75,2024.25,2015.75,2020.0,4877.0
2010-09-27T08:00:00.000000Z,NQ,2010-12,2020.25,2024.0,2009.25,2013.0,104987.0
2010-09-27T12:00:00.000000Z,NQ,2010-12,2013.25,2024.25,2005.75,2009.75,106793.0
2010-09-27T16:00:00.000000Z,NQ,2010-12,2009.5,2010.75,2006.75,2008.75,10010.0
2010-09-27T20:00:00.000000Z,NQ,2010-12,2008.0,2011.75,2008.0,2010.25,750.0
2010-09-28T00:00:00.000000Z,NQ,2010-12,2010.75,2011.25,2001.0,2003.75,7564.0
2010-09-28T04:00:00.000000Z,NQ,2010-12,2003.75,2024.5,2001.25,2012.25,12590.0
2010-09-28T08:00:00.000000Z,NQ,2010-12,2012.25,2019.0,1974.75,2005.75,244732.0
2010-09-28T12:00:00.000000Z,NQ,2010-12,2005.5,2016.0,1996.0,2010.0,165790.0
2010-09-28T16:00:00.000000Z,NQ,2010-12,2010.0,2011.25,2008.75,2010.75,8195.0
2010-09-28T20:00:00.000000Z,NQ,2010-12,2011.0,2015.25,2007.5,2013.25,1453.0
2010-09-29T00:00:00.000000Z,NQ,2010-12,2013.5,2018.5,2006.75,2008.75,4126.0
2010-09-29T04:00:00.000000Z,NQ,2010-12,2008.75,2012.5,2002.25,2010.25,7825.0
2010-09-29T08:00:00.000000Z,NQ,2010-12,2010.5,2015.5,1997.25,2008.75,135040.0
2010-09-29T12:00:00.000000Z,NQ,2010-12,2008.75,2012.25,1995.75,2005.5,118257.0
2010-09-29T16:00:00.000000Z,NQ,2010-12,2005.75,2010.0,2005.0,2007.75,7998.0
2010-09-29T20:00:00.000000Z,NQ,2010-12,2007.5,2009.5,2005.0,2006.0,950.0
2010-09-30T00:00:00.000000Z,NQ,2010-12,2005.25,2009.75,1998.0,2009.0,4976.0
2010-09-30T04:00:00.000000Z,NQ,2010-12,2009.25,2010.0,2001.75,2005.75,4641.0
2010-09-30T08:00:00.000000Z,NQ,2010-12,2005.75,2028.25,1981.75,1990.5,246638.0
2010-09-30T12:00:00.000000Z,NQ,2010-12,1990.25,2010.5,1983.25,1996.75,172125.0
2010-09-30T16:00:00.000000Z,NQ,2010-12,1996.5,2000.0,1993.0,1998.25,16069.0
2010-09-30T20:00:00.000000Z,NQ,2010-12,1998.5,2005.25,1998.25,1999.75,1446.0
2010-10-01T00:00:00.000000Z,NQ,2010-12,1999.75,2008.5,1997.25,2005.5,4833.0
2010-10-01T04:00:00.000000Z,NQ,2010-12,2005.75,2011.0,1998.0,2009.5,9450.0
2010-10-01T08:00:00.000000Z,NQ,2010-12,2009.5,2015.5,1985.0,1995.5,193254.0
2010-10-01T12:00:00.000000Z,NQ,2010-12,1995.75,2000.75,1989.25,1993.5,101337.0
2010-10-01T16:00:00.000000Z,NQ,2010-12,1994.5,1995.0,1992.25,1994.0,9424.0
2010-10-03T16:00:00.000000Z,NQ,2010-12,1997.75,1997.75,1988.0,1988.5,796.0
2010-10-03T20:00:00.000000Z,NQ,2010-12,1989.0,1997.0,1988.25,1991.5,1130.0
2010-10-04T00:00:00.000000Z,NQ,2010-12,1991.75,1994.5,1979.0,1984.0,5233.0
2010-10-04T04:00:00.000000Z,NQ,2010-12,1984.0,1990.75,1978.0,1989.5,5649.0
2010-10-04T08:00:00.000000Z,NQ,2010-12,1989.25,1996.0,1963.0,1965.25,150739.0
2010-10-04T12:00:00.000000Z,NQ,2010-12,1965.25,1976.0,1960.0,1972.5,125053.0
2010-10-04T16:00:00.000000Z,NQ,2010-12,1972.5,1979.5,1972.5,1977.75,12416.0
2010-10-04T20:00:00.000000Z,NQ,2010-12,1978.25,1979.5,1975.75,1976.0,1430.0
2010-10-05T00:00:00.000000Z,NQ,2010-12,1976.5,1986.25,1972.5,1986.0,7423.0
2010-10-05T04:00:00.000000Z,NQ,2010-12,1986.25,1987.75,1981.25,1983.25,7894.0
2010-10-05T08:00:00.000000Z,NQ,2010-12,1983.5,2020.5,1982.25,2017.25,195785.0
2010-10-05T12:00:00.000000Z,NQ,2010-12,2017.5,2025.0,2014.5,2020.75,124206.0
2010-10-05T16:00:00.000000Z,NQ,2010-12,2020.75,2024.0,2017.0,2023.25,15538.0
2010-10-05T20:00:00.000000Z,NQ,2010-12,2023.0,2024.5,2019.5,2021.5,1622.0
2010-10-06T00:00:00.000000Z,NQ,2010-12,2021.5,2022.25,2015.25,2020.75,6872.0
2010-10-06T04:00:00.000000Z,NQ,2010-12,2020.75,2024.5,2017.0,2023.5,7422.0
2010-10-06T08:00:00.000000Z,NQ,2010-12,2023.5,2024.5,1999.0,2007.5,158237.0
2010-10-06T12:00:00.000000Z,NQ,2010-12,2007.5,2010.5,1990.0,2003.75,147249.0
2010-10-06T16:00:00.000000Z,NQ,2010-12,2003.75,2006.75,2002.25,2004.25,11839.0
2010-10-06T20:00:00.000000Z,NQ,2010-12,2004.0,2008.0,2003.5,2004.25,828.0
2010-10-07T00:00:00.000000Z,NQ,2010-12,2003.5,2007.75,1996.75,2001.5,3886.0
2010-10-07T04:00:00.000000Z,NQ,2010-12,2001.5,2006.0,1997.75,2001.25,5472.0
2010-10-07T08:00:00.000000Z,NQ,2010-12,2001.75,2019.75,1992.0,2006.75,160370.0
2010-10-07T12:00:00.000000Z,NQ,2010-12,2006.75,2012.5,1993.75,2009.5,104595.0
2010-10-07T16:00:00.000000Z,NQ,2010-12,2009.75,2015.5,2008.25,2015.0,9580.0
2010-10-07T20:00:00.000000Z,NQ,2010-12,2015.0,2019.5,2012.5,2015.25,1143.0
2010-10-08T00:00:00.000000Z,NQ,2010-12,2018.25,2018.5,2008.0,2010.75,2542.0
2010-10-08T04:00:00.000000Z,NQ,2010-12,2010.75,2012.0,2002.0,2006.0,6133.0
2010-10-08T08:00:00.000000Z,NQ,2010-12,2006.25,2025.5,1982.0,2023.5,187368.0
2010-10-08T12:00:00.000000Z,NQ,2010-12,2023.25,2029.25,2014.0,2023.75,104590.0
2010-10-08T16:00:00.000000Z,NQ,2010-12,2024.0,2026.5,2020.0,2022.0,10965.0
2010-10-10T16:00:00.000000Z,NQ,2010-12,2023.0,2029.5,2023.0,2028.25,838.0
2010-10-10T20:00:00.000000Z,NQ,2010-12,2028.5,2028.75,2021.75,2024.5,750.0
2010-10-11T00:00:00.000000Z,NQ,2010-12,2024.75,2025.75,2019.5,2023.25,3005.0
2010-10-11T04:00:00.000000Z,NQ,2010-12,2023.5,2028.0,2015.0,2026.25,3138.0
2010-10-11T08:00:00.000000Z,NQ,2010-12,2026.25,2035.0,2022.5,2030.0,95008.0
2010-10-11T12:00:00.000000Z,NQ,2010-12,2030.25,2034.25,2015.75,2025.0,67306.0
2010-10-11T16:00:00.000000Z,NQ,2010-12,2025.0,2027.25,2022.0,2025.5,6644.0
2010-10-11T20:00:00.000000Z,NQ,2010-12,2025.5,2025.75,2009.25,2011.75,3026.0
2010-10-12T00:00:00.000000Z,NQ,2010-12,2011.75,2017.0,2009.0,2012.0,4572.0
2010-10-12T04:00:00.000000Z,NQ,2010-12,2011.5,2020.0,2006.5,2018.75,6615.0
2010-10-12T08:00:00.000000Z,NQ,2010-12,2018.5,2033.75,2004.25,2029.75,164408.0
2010-10-12T12:00:00.000000Z,NQ,2010-12,2030.0,2043.5,2025.0,2039.5,131632.0
2010-10-12T16:00:00.000000Z,NQ,2010-12,2039.5,2044.5,2034.75,2039.0,10638.0
2010-10-12T20:00:00.000000Z,NQ,2010-12,2039.0,2043.5,2034.25,2038.75,1654.0
2010-10-13T00:00:00.000000Z,NQ,2010-12,2038.75,2047.0,2036.0,2047.0,4188.0
2010-10-13T04:00:00.000000Z,NQ,2010-12,2046.75,2056.25,2041.0,2053.5,10849.0
2010-10-13T08:00:00.000000Z,NQ,2010-12,2053.5,2061.25,2045.0,2058.5,129173.0
2010-10-13T12:00:00.000000Z,NQ,2010-12,2058.5,2065.25,2053.75,2055.75,139831.0
2010-10-13T16:00:00.000000Z,NQ,2010-12,2055.75,2057.25,2052.75,2055.25,10381.0
2010-10-13T20:00:00.000000Z,NQ,2010-12,2055.5,2064.75,2053.0,2062.0,2192.0
2010-10-14T00:00:00.000000Z,NQ,2010-12,2062.25,2066.25,2059.5,2066.25,4344.0
2010-10-14T04:00:00.000000Z,NQ,2010-12,2066.0,2067.25,2054.0,2060.25,8140.0
2010-10-14T08:00:00.000000Z,NQ,2010-12,2060.25,2062.75,2047.0,2051.25,145007.0
2010-10-14T12:00:00.000000Z,NQ,2010-12,2051.5,2054.0,2040.0,2051.75,126907.0
2010-10-14T16:00:00.000000Z,NQ,2010-12,2051.75,2071.5,2049.5,2067.0,32122.0
2010-10-14T20:00:00.000000Z,NQ,2010-12,2067.0,2070.75,2063.0,2069.75,2294.0
2010-10-15T00:00:00.000000Z,NQ,2010-12,2069.75,2072.5,2064.25,2066.25,3558.0
2010-10-15T04:00:00.000000Z,NQ,2010-12,2066.0,2068.0,2061.0,2064.75,5627.0
2010-10-15T08:00:00.000000Z,NQ,2010-12,2064.75,2084.25,2060.0,2076.75,205716.0
2010-10-15T12:00:00.000000Z,NQ,2010-12,2076.75,2095.75,2073.25,2092.5,137104.0
2010-10-15T16:00:00.000000Z,NQ,2010-12,2095.5,2097.75,2093.75,2096.25,14417.0
2010-10-17T16:00:00.000000Z,NQ,2010-12,2095.0,2096.75,2091.75,2092.0,1311.0
2010-10-17T20:00:00.000000Z,NQ,2010-12,2092.25,2092.5,2083.25,2086.25,3048.0
2010-10-18T00:00:00.000000Z,NQ,2010-12,2086.5,2089.5,2080.0,2085.5,4573.0
2010-10-18T04:00:00.000000Z,NQ,2010-12,2085.5,2093.75,2082.75,2090.5,6359.0
2010-10-18T08:00:00.000000Z,NQ,2010-12,2090.75,2100.75,2088.25,2093.0,120284.0
2010-10-18T12:00:00.000000Z,NQ,2010-12,2093.0,2103.0,2086.0,2102.5,108921.0
2010-10-18T16:00:00.000000Z,NQ,2010-12,2102.5,2104.75,2057.25,2066.0,36622.0
2010-10-18T20:00:00.000000Z,NQ,2010-12,2066.0,2070.0,2064.75,2065.75,2814.0
2010-10-19T00:00:00.000000Z,NQ,2010-12,2065.5,2072.75,2065.0,2070.75,5826.0
2010-10-19T04:00:00.000000Z,NQ,2010-12,2070.75,2077.75,2066.0,2069.0,11203.0
2010-10-19T08:00:00.000000Z,NQ,2010-12,2069.25,2084.0,2050.0,2082.0,219625.0
2010-10-19T12:00:00.000000Z,NQ,2010-12,2082.25,2084.75,2050.75,2065.0,191398.0
2010-10-19T16:00:00.000000Z,NQ,2010-12,2068.0,2071.5,2062.75,2063.0,12622.0
2010-10-19T20:00:00.000000Z,NQ,2010-12,2063.5,2075.5,2061.5,2075.5,2427.0
2010-10-20T00:00:00.000000Z,NQ,2010-12,2075.25,2077.75,2071.0,2076.0,4295.0
2010-10-20T04:00:00.000000Z,NQ,2010-12,2075.75,2080.5,2072.5,2078.5,8383.0
2010-10-20T08:00:00.000000Z,NQ,2010-12,2078.5,2095.0,2069.5,2089.75,146720.0
2010-10-20T12:00:00.000000Z,NQ,2010-12,2091.5,2098.5,2079.75,2082.25,117759.0
2010-10-20T16:00:00.000000Z,NQ,2010-12,2082.25,2090.5,2079.5,2089.75,9186.0
2010-10-20T20:00:00.000000Z,NQ,2010-12,2089.75,2089.75,2081.25,2084.75,3607.0
2010-10-21T00:00:00.000000Z,NQ,2010-12,2084.75,2092.5,2081.75,2092.0,3460.0
2010-10-21T04:00:00.000000Z,NQ,2010-12,2091.75,2102.0,2091.5,2099.5,7802.0
2010-10-21T08:00:00.000000Z,NQ,2010-12,2099.25,2104.5,2085.0,2092.25,131088.0
2010-10-21T12:00:00.000000Z,NQ,2010-12,2092.25,2092.5,2066.75,2086.75,168370.0
2010-10-21T16:00:00.000000Z,NQ,2010-12,2086.75,2087.25,2079.25,2081.0,13322.0
2010-10-21T20:00:00.000000Z,NQ,2010-12,2081.5,2084.75,2080.5,2083.75,1100.0
2010-10-22T00:00:00.000000Z,NQ,2010-12,2083.75,2087.0,2077.5,2080.5,2937.0
2010-10-22T04:00:00.000000Z,NQ,2010-12,2080.75,2088.75,2077.0,2087.75,6878.0
2010-10-22T08:00:00.000000Z,NQ,2010-12,2088.0,2099.75,2083.75,2096.0,106654.0
2010-10-22T12:00:00.000000Z,NQ,2010-12,2096.0,2103.5,2095.5,2101.25,78513.0
2010-10-22T16:00:00.000000Z,NQ,2010-12,2101.5,2104.5,2099.5,2104.5,8962.0
2010-10-24T16:00:00.000000Z,NQ,2010-12,2104.0,2108.0,2102.0,2105.75,1846.0
2010-10-24T20:00:00.000000Z,NQ,2010-12,2105.5,2116.5,2104.5,2116.0,2505.0
2010-10-25T00:00:00.000000Z,NQ,2010-12,2116.0,2123.0,2110.75,2111.75,4708.0
2010-10-25T04:00:00.000000Z,NQ,2010-12,2112.0,2116.25,2111.75,2114.5,4153.0
2010-10-25T08:00:00.000000Z,NQ,2010-12,2114.25,2125.5,2107.5,2116.0,114940.0
2010-10-25T12:00:00.000000Z,NQ,2010-12,2116.0,2121.0,2108.75,2108.75,103771.0
2010-10-25T16:00:00.000000Z,NQ,2010-12,2111.0,2111.75,2105.0,2107.75,11646.0
2010-10-25T20:00:00.000000Z,NQ,2010-12,2108.0,2110.25,2105.5,2109.25,1593.0
2010-10-26T00:00:00.000000Z,NQ,2010-12,2109.75,2111.0,2104.25,2104.5,2965.0
2010-10-26T04:00:00.000000Z,NQ,2010-12,2104.75,2110.25,2103.0,2104.75,5252.0
2010-10-26T08:00:00.000000Z,NQ,2010-12,2104.5,2117.75,2092.5,2116.75,132306.0
2010-10-26T12:00:00.000000Z,NQ,2010-12,2116.75,2122.0,2110.75,2117.0,104012.0
2010-10-26T16:00:00.000000Z,NQ,2010-12,2117.0,2120.5,2114.0,2120.5,9483.0
2010-10-26T20:00:00.000000Z,NQ,2010-12,2120.5,2124.75,2110.0,2111.75,2985.0
2010-10-27T00:00:00.000000Z,NQ,2010-12,2112.0,2113.0,2105.25,2109.75,5122.0
2010-10-27T04:00:00.000000Z,NQ,2010-12,2109.25,2114.5,2106.5,2107.75,7844.0
2010-10-27T08:00:00.000000Z,NQ,2010-12,2108.0,2121.0,2100.0,2109.0,143509.0
2010-10-27T12:00:00.000000Z,NQ,2010-12,2109.25,2125.0,2102.75,2121.0,97737.0
2010-10-27T16:00:00.000000Z,NQ,2010-12,2123.75,2125.0,2118.0,2124.5,10511.0
2010-10-27T20:00:00.000000Z,NQ,2010-12,2124.25,2125.5,2122.75,2124.75,1977.0
2010-10-28T00:00:00.000000Z,NQ,2010-12,2124.75,2128.5,2121.75,2126.0,6067.0
2010-10-28T04:00:00.000000Z,NQ,2010-12,2125.75,2130.5,2124.5,2126.25,4133.0
2010-10-28T08:00:00.000000Z,NQ,2010-12,2126.5,2136.75,2111.75,2116.0,141766.0
2010-10-28T12:00:00.000000Z,NQ,2010-12,2115.75,2131.75,2109.25,2125.25,139408.0
2010-10-28T16:00:00.000000Z,NQ,2010-12,2128.0,2130.75,2124.25,2129.5,12390.0
2010-10-28T20:00:00.000000Z,NQ,2010-12,2129.25,2129.25,2116.75,2120.5,2019.0
2010-10-29T00:00:00.000000Z,NQ,2010-12,2120.5,2124.0,2118.25,2123.0,2405.0
2010-10-29T04:00:00.000000Z,NQ,2010-12,2122.5,2122.75,2114.5,2120.75,4734.0
2010-10-29T08:00:00.000000Z,NQ,2010-12,2120.5,2135.5,2118.0,2126.0,124296.0
2010-10-29T12:00:00.000000Z,NQ,2010-12,2126.0,2133.25,2120.75,2120.75,87039.0
2010-10-29T16:00:00.000000Z,NQ,2010-12,2123.25,2124.75,2116.5,2121.75,10370.0
2010-10-31T16:00:00.000000Z,NQ,2010-12,2125.0,2134.75,2125.0,2133.0,1731.0
2010-10-31T20:00:00.000000Z,NQ,2010-12,2133.5,2138.25,2131.0,2135.25,2748.0
