Datetime,Symbol,Contract_month,Open,High,Low,Close,Volume
2010-02-17T00:00:00.000000Z,NQ,2010-03,1802.5,1813.5,1796.0,1809.75,238192.0
2010-02-18T00:00:00.000000Z,NQ,2010-03,1809.5,1824.75,1801.0,1804.75,278454.0
2010-02-19T00:00:00.000000Z,NQ,2010-03,1805.0,1830.0,1800.25,1818.25,269158.0
2010-02-21T00:00:00.000000Z,NQ,2010-03,1818.75,1827.25,1818.5,1825.25,2531.0
2010-02-22T00:00:00.000000Z,NQ,2010-03,1825.25,1833.0,1809.75,1822.0,226543.0
2010-02-23T00:00:00.000000Z,NQ,2010-03,1822.0,1829.0,1783.0,1801.5,349978.0
2010-02-24T00:00:00.000000Z,NQ,2010-03,1801.75,1819.75,1795.0,1800.75,301564.0
2010-02-25T00:00:00.000000Z,NQ,2010-03,1801.0,1822.25,1778.5,1816.75,351953.0
2010-02-26T00:00:00.000000Z,NQ,2010-03,1816.75,1822.25,1801.0,1819.0,219090.0
2010-02-28T00:00:00.000000Z,NQ,2010-03,1821.25,1829.75,1819.25,1825.5,3965.0
2010-03-01T00:00:00.000000Z,NQ,2010-03,1828.25,1848.5,1820.0,1846.0,256332.0
2010-03-02T00:00:00.000000Z,NQ,2010-06,1843.25,1862.25,1840.75,1850.0,248045.0
2010-03-03T00:00:00.000000Z,NQ,2010-03,1850.0,1861.25,1843.25,1846.5,217164.0
2010-03-04T00:00:00.000000Z,NQ,2010-03,1846.5,1861.5,1842.0,1860.5,196208.0
2010-03-05T00:00:00.000000Z,NQ,2010-03,1860.75,1889.5,1858.0,1884.75,286588.0
2010-03-07T00:00:00.000000Z,NQ,2010-03,1884.0,1889.0,1882.0,1886.75,2528.0
2010-03-08T00:00:00.000000Z,NQ,2010-03,1886.75,1894.75,1880.75,1886.75,197101.0
2010-03-09T00:00:00.000000Z,NQ,2010-03,1887.0,1912.0,1879.0,1902.25,332060.0
2010-03-10T00:00:00.000000Z,NQ,2010-03,1902.0,1921.25,1897.75,1912.5,325432.0
2010-03-11T00:00:00.000000Z,NQ,2010-03,1912.25,1926.75,1906.25,1920.75,266452.0
2010-03-12T00:00:00.000000Z,NQ,2010-03,1923.5,1935.25,1913.75,1923.75,234369.0
2010-03-14T00:00:00.000000Z,NQ,2010-03,1927.75,1927.75,1915.25,1916.5,2405.0
2010-03-15T00:00:00.000000Z,NQ,2010-06,1916.25,1925.0,1903.25,1918.0,234626.0
2010-03-16T00:00:00.000000Z,NQ,2010-06,1918.0,1934.5,1917.0,1930.0,248989.0
2010-03-17T00:00:00.000000Z,NQ,2010-06,1930.5,1946.25,1928.75,1934.0,269289.0
2010-03-18T00:00:00.000000Z,NQ,2010-06,1934.0,1947.0,1928.75,1940.75,238743.0
2010-03-19T00:00:00.000000Z,NQ,2010-06,1940.75,1952.0,1922.25,1930.75,292574.0
2010-03-21T00:00:00.000000Z,NQ,2010-06,1927.25,1929.25,1920.5,1922.0,3806.0
2010-03-22T00:00:00.000000Z,NQ,2010-06,1922.0,1954.25,1916.5,1946.75,280158.0
2010-03-23T00:00:00.000000Z,NQ,2010-06,1946.75,1962.0,1940.5,1960.0,218317.0
2010-03-24T00:00:00.000000Z,NQ,2010-06,1960.0,1961.5,1945.5,1952.25,232014.0
2010-03-25T00:00:00.000000Z,NQ,2010-06,1952.0,1974.25,1942.25,1950.5,303262.0
2010-03-26T00:00:00.000000Z,NQ,2010-06,1950.5,1963.0,1937.25,1950.75,284420.0
2010-03-28T00:00:00.000000Z,NQ,2010-06,1952.0,1956.75,1950.25,1956.5,1775.0
2010-03-29T00:00:00.000000Z,NQ,2010-06,1956.25,1966.25,1953.5,1961.25,221687.0
2010-03-30T00:00:00.000000Z,NQ,2010-06,1961.25,1972.0,1952.25,1963.25,228817.0
2010-03-31T00:00:00.000000Z,NQ,2010-06,1963.25,1967.5,1952.25,1957.25,233401.0
2010-04-01T00:00:00.000000Z,NQ,2010-06,1957.75,1977.25,1939.0,1951.75,308851.0
2010-04-02T00:00:00.000000Z,NQ,2010-06,1952.0,1962.5,1948.75,1961.5,5445.0
2010-04-04T00:00:00.000000Z,NQ,2010-06,1964.0,1966.0,1961.5,1964.0,1422.0
2010-04-05T00:00:00.000000Z,NQ,2010-06,1964.0,1978.75,1955.25,1970.75,200993.0
2010-04-06T00:00:00.000000Z,NQ,2010-06,1970.75,1985.75,1965.0,1976.25,189799.0
2010-04-07T00:00:00.000000Z,NQ,2010-06,1976.25,1984.5,1964.0,1971.5,258821.0
2010-04-08T00:00:00.000000Z,NQ,2010-06,1971.75,1982.5,1959.25,1979.25,232012.0
2010-04-09T00:00:00.000000Z,NQ,2010-06,1979.25,1992.75,1975.0,1992.5,188685.0
2010-04-11T00:00:00.000000Z,NQ,2010-06,1995.0,2001.75,1994.75,1999.0,3949.0
2010-04-12T00:00:00.000000Z,NQ,2010-06,1999.0,1999.5,1986.0,1986.5,181404.0
2010-04-13T00:00:00.000000Z,NQ,2010-06,1986.5,2011.0,1983.75,2008.5,231636.0
2010-04-14T00:00:00.000000Z,NQ,2010-06,2008.25,2027.75,2007.75,2023.5,245813.0
2010-04-15T00:00:00.000000Z,NQ,2010-06,2023.75,2037.75,2016.0,2025.0,255123.0
2010-04-16T00:00:00.000000Z,NQ,2010-06,2025.0,2035.25,1997.25,2008.0,445158.0
2010-04-18T00:00:00.000000Z,NQ,2010-06,2004.5,2008.0,1999.75,2002.5,4615.0
2010-04-19T00:00:00.000000Z,NQ,2010-06,2002.75,2016.5,1984.5,2011.75,335785.0
2010-04-20T00:00:00.000000Z,NQ,2010-06,2012.0,2040.5,2007.0,2038.0,246118.0
2010-04-21T00:00:00.000000Z,NQ,2010-06,2038.25,2039.25,2017.5,2021.0,289245.0
2010-04-22T00:00:00.000000Z,NQ,2010-06,2021.0,2045.0,2000.0,2031.25,373035.0
2010-04-23T00:00:00.000000Z,NQ,2010-06,2031.5,2053.5,2027.5,2050.25,284819.0
2010-04-25T00:00:00.000000Z,NQ,2010-06,2050.0,2056.25,2048.75,2054.5,3156.0
2010-04-26T00:00:00.000000Z,NQ,2010-06,2054.75,2058.75,2041.5,2049.75,211350.0
2010-04-27T00:00:00.000000Z,NQ,2010-06,2050.0,2050.5,1996.5,2011.0,436701.0
2010-04-28T00:00:00.000000Z,NQ,2010-06,2011.0,2022.75,1989.5,2006.25,357475.0
2010-04-29T00:00:00.000000Z,NQ,2010-06,2006.0,2045.5,2004.25,2039.75,294919.0
2010-04-30T00:00:00.000000Z,NQ,2010-06,2039.5,2047.0,1998.0,2004.0,337906.0
2010-05-02T00:00:00.000000Z,NQ,2010-06,2002.25,2008.25,2000.0,2002.25,3169.0
2010-05-03T00:00:00.000000Z,NQ,2010-06,2002.0,2038.0,1999.0,2024.75,255570.0
2010-05-04T00:00:00.000000Z,NQ,2010-06,2024.75,2026.5,1952.25,1968.25,515194.0
2010-05-05T00:00:00.000000Z,NQ,2010-06,1968.0,1972.0,1934.0,1960.0,401243.0
2010-05-06T00:00:00.000000Z,NQ,2010-06,1960.0,1963.0,1730.25,1896.75,743953.0
2010-05-07T00:00:00.000000Z,NQ,2010-06,1897.25,1909.25,1805.75,1847.0,697941.0
2010-05-09T00:00:00.000000Z,NQ,2010-06,1873.75,1899.5,1852.25,1898.0,13147.0
2010-05-10T00:00:00.000000Z,NQ,2010-06,1898.0,1943.25,1896.25,1934.25,478952.0
2010-05-11T00:00:00.000000Z,NQ,2010-06,1934.25,1965.0,1909.0,1923.25,375194.0
2010-05-12T00:00:00.000000Z,NQ,2010-06,1924.25,1976.25,1901.75,1969.25,322514.0
2010-05-13T00:00:00.000000Z,NQ,2010-06,1969.25,1981.5,1938.5,1946.5,327748.0
2010-05-14T00:00:00.000000Z,NQ,2010-06,1947.0,1950.5,1881.75,1909.75,447599.0
2010-05-16T00:00:00.000000Z,NQ,2010-06,1907.75,1917.25,1885.25,1886.75,6152.0
2010-05-17T00:00:00.000000Z,NQ,2010-06,1886.75,1926.5,1869.75,1911.75,359722.0
2010-05-18T00:00:00.000000Z,NQ,2010-06,1911.5,1932.0,1866.5,1877.25,408885.0
2010-05-19T00:00:00.000000Z,NQ,2010-06,1877.25,1893.75,1847.75,1865.5,432190.0
2010-05-20T00:00:00.000000Z,NQ,2010-06,1866.75,1872.25,1783.5,1810.75,583468.0
2010-05-21T00:00:00.000000Z,NQ,2010-06,1810.5,1834.0,1764.5,1817.75,502051.0
2010-05-23T00:00:00.000000Z,NQ,2010-06,1821.25,1822.0,1801.25,1811.75,6962.0
2010-05-24T00:00:00.000000Z,NQ,2010-06,1811.0,1840.0,1783.75,1785.25,320618.0
2010-05-25T00:00:00.000000Z,NQ,2010-06,1785.25,1833.25,1753.75,1825.25,423888.0
2010-05-26T00:00:00.000000Z,NQ,2010-06,1825.25,1849.75,1783.25,1803.25,391997.0
2010-05-27T00:00:00.000000Z,NQ,2010-06,1803.0,1868.5,1802.75,1859.75,324119.0
2010-05-28T00:00:00.000000Z,NQ,2010-06,1859.5,1877.0,1834.25,1851.25,309202.0
2010-05-30T00:00:00.000000Z,NQ,2010-06,1852.0,1866.0,1850.0,1865.5,3732.0
2010-05-31T00:00:00.000000Z,NQ,2010-06,1865.5,1866.0,1842.5,1847.75,11711.0
2010-06-01T00:00:00.000000Z,NQ,2010-06,1848.0,1878.0,1824.25,1837.5,359483.0
2010-06-02T00:00:00.000000Z,NQ,2010-06,1837.75,1885.0,1831.25,1883.0,304793.0
2010-06-03T00:00:00.000000Z,NQ,2010-06,1883.0,1899.25,1870.25,1893.5,285110.0
2010-06-04T00:00:00.000000Z,NQ,2010-06,1893.5,1904.5,1823.0,1834.25,422634.0
2010-06-06T00:00:00.000000Z,NQ,2010-06,1831.75,1833.5,1810.25,1820.5,8407.0
2010-06-07T00:00:00.000000Z,NQ,2010-06,1820.25,1845.5,1793.0,1809.75,333837.0
2010-06-08T00:00:00.000000Z,NQ,2010-06,1809.5,1817.75,1768.0,1786.75,412327.0
2010-06-09T00:00:00.000000Z,NQ,2010-06,1786.75,1823.5,1772.25,1786.5,350105.0
2010-06-10T00:00:00.000000Z,NQ,2010-06,1786.5,1831.75,1784.75,1818.0,338176.0
2010-06-11T00:00:00.000000Z,NQ,2010-06,1819.75,1848.75,1806.25,1842.25,309842.0
2010-06-13T00:00:00.000000Z,NQ,2010-06,1848.0,1877.75,1842.5,1851.5,2514.0
2010-06-14T00:00:00.000000Z,NQ,2010-09,1850.5,1877.25,1842.75,1852.5,313770.0
2010-06-15T00:00:00.000000Z,NQ,2010-09,1852.5,1899.0,1845.0,1890.75,327409.0
2010-06-16T00:00:00.000000Z,NQ,2010-09,1890.5,1916.5,1879.0,1898.25,333040.0
2010-06-17T00:00:00.000000Z,NQ,2010-06,1899.5,1918.75,1892.75,1911.75,344643.0
2010-06-18T00:00:00.000000Z,NQ,2010-09,1911.5,1925.0,1904.5,1908.75,243609.0
2010-06-20T00:00:00.000000Z,NQ,2010-09,1923.0,1938.25,1921.5,1931.5,9859.0
2010-06-21T00:00:00.000000Z,NQ,2010-09,1932.0,1941.0,1883.75,1902.0,323236.0
2010-06-22T00:00:00.000000Z,NQ,2010-09,1902.0,1916.75,1875.0,1883.25,332917.0
2010-06-23T00:00:00.000000Z,NQ,2010-09,1883.25,1890.0,1857.75,1872.75,322413.0
2010-06-24T00:00:00.000000Z,NQ,2010-09,1873.25,1875.25,1835.75,1846.25,340826.0
2010-06-25T00:00:00.000000Z,NQ,2010-09,1846.0,1856.5,1827.25,1839.5,319196.0
2010-06-27T00:00:00.000000Z,NQ,2010-09,1839.0,1846.0,1837.5,1843.0,2430.0
2010-06-28T00:00:00.000000Z,NQ,2010-09,1842.75,1851.5,1820.0,1827.75,283187.0
2010-06-29T00:00:00.000000Z,NQ,2010-09,1827.5,1830.0,1747.25,1769.0,478831.0
2010-06-30T00:00:00.000000Z,NQ,2010-09,1769.0,1777.5,1719.25,1724.5,371556.0
2010-07-01T00:00:00.000000Z,NQ,2010-09,1724.25,1745.75,1698.0,1734.75,504920.0
2010-07-02T00:00:00.000000Z,NQ,2010-09,1734.5,1745.75,1710.25,1720.75,311683.0
2010-07-04T00:00:00.000000Z,NQ,2010-09,1722.0,1727.75,1718.75,1723.0,1717.0
2010-07-05T00:00:00.000000Z,NQ,2010-09,1723.0,1728.5,1705.5,1721.0,15996.0
2010-07-06T00:00:00.000000Z,NQ,2010-09,1720.5,1762.5,1716.75,1728.75,344810.0
2010-07-07T00:00:00.000000Z,NQ,2010-09,1728.75,1795.0,1721.75,1789.75,305185.0
2010-07-08T00:00:00.000000Z,NQ,2010-09,1789.75,1803.25,1774.5,1797.25,308206.0
2010-07-09T00:00:00.000000Z,NQ,2010-09,1797.25,1815.25,1787.0,1809.75,205582.0
2010-07-11T00:00:00.000000Z,NQ,2010-09,1810.0,1811.5,1805.0,1808.75,1695.0
2010-07-12T00:00:00.000000Z,NQ,2010-09,1808.5,1829.75,1798.25,1820.5,240081.0
2010-07-13T00:00:00.000000Z,NQ,2010-09,1820.75,1865.0,1818.0,1864.25,318029.0
2010-07-14T00:00:00.000000Z,NQ,2010-09,1864.5,1866.25,1836.75,1856.5,326049.0
2010-07-15T00:00:00.000000Z,NQ,2010-09,1856.5,1864.25,1828.5,1849.5,366462.0
2010-07-16T00:00:00.000000Z,NQ,2010-09,1849.5,1855.75,1800.0,1802.0,393216.0
2010-07-18T00:00:00.000000Z,NQ,2010-09,1800.5,1806.0,1782.5,1803.5,4074.0
2010-07-19T00:00:00.000000Z,NQ,2010-09,1804.0,1821.25,1792.0,1807.25,303519.0
2010-07-20T00:00:00.000000Z,NQ,2010-09,1807.25,1857.5,1781.75,1845.25,356380.0
2010-07-21T00:00:00.000000Z,NQ,2010-09,1845.75,1860.0,1810.0,1814.5,392811.0
2010-07-22T00:00:00.000000Z,NQ,2010-09,1814.0,1869.25,1813.0,1852.5,347733.0
2010-07-23T00:00:00.000000Z,NQ,2010-09,1852.75,1876.25,1843.25,1875.0,323602.0
2010-07-25T00:00:00.000000Z,NQ,2010-09,1874.25,1883.25,1872.25,1880.0,2661.0
2010-07-26T00:00:00.000000Z,NQ,2010-09,1880.25,1889.25,1866.0,1885.25,254255.0
2010-07-27T00:00:00.000000Z,NQ,2010-09,1885.5,1900.75,1875.75,1888.0,269480.0
2010-07-28T00:00:00.000000Z,NQ,2010-09,1888.0,1894.75,1864.5,1873.0,254238.0
2010-07-29T00:00:00.000000Z,NQ,2010-09,1873.25,1886.5,1835.5,1848.75,384382.0
2010-07-30T00:00:00.000000Z,NQ,2010-09,1848.75,1873.5,1818.75,1863.75,352380.0
2010-08-01T00:00:00.000000Z,NQ,2010-09,1868.75,1876.75,1864.5,1875.5,3232.0
2010-08-02T00:00:00.000000Z,NQ,2010-09,1875.5,1901.75,1866.75,1892.0,243236.0
2010-08-03T00:00:00.000000Z,NQ,2010-09,1892.0,1898.25,1877.0,1891.5,215547.0
2010-08-04T00:00:00.000000Z,NQ,2010-09,1891.75,1910.0,1881.75,1903.75,276398.0
2010-08-05T00:00:00.000000Z,NQ,2010-09,1903.75,1912.75,1890.0,1905.25,223194.0
2010-08-06T00:00:00.000000Z,NQ,2010-09,1905.0,1907.75,1871.0,1905.5,372043.0
2010-08-08T00:00:00.000000Z,NQ,2010-09,1903.0,1906.5,1897.25,1902.25,1822.0
2010-08-09T00:00:00.000000Z,NQ,2010-09,1902.25,1918.0,1898.0,1908.5,185527.0
2010-08-10T00:00:00.000000Z,NQ,2010-09,1908.75,1909.25,1880.25,1886.5,346354.0
2010-08-11T00:00:00.000000Z,NQ,2010-09,1886.0,1886.0,1816.75,1824.5,413164.0
2010-08-12T00:00:00.000000Z,NQ,2010-09,1824.5,1838.25,1805.0,1838.0,338426.0
2010-08-13T00:00:00.000000Z,NQ,2010-09,1838.0,1843.5,1814.25,1815.0,236698.0
2010-08-15T00:00:00.000000Z,NQ,2010-09,1817.75,1819.0,1805.0,1811.0,4301.0
2010-08-16T00:00:00.000000Z,NQ,2010-09,1810.5,1833.25,1799.0,1826.0,285299.0
2010-08-17T00:00:00.000000Z,NQ,2010-09,1826.0,1860.5,1822.5,1837.0,271695.0
2010-08-18T00:00:00.000000Z,NQ,2010-09,1837.0,1862.25,1831.0,1838.5,299481.0
2010-08-19T00:00:00.000000Z,NQ,2010-09,1838.5,1850.5,1809.0,1819.5,345150.0
2010-08-20T00:00:00.000000Z,NQ,2010-09,1819.25,1829.75,1806.25,1826.75,261678.0
2010-08-22T00:00:00.000000Z,NQ,2010-09,1824.75,1833.0,1824.5,1830.75,3087.0
2010-08-23T00:00:00.000000Z,NQ,2010-09,1830.25,1842.75,1799.75,1807.25,274912.0
2010-08-24T00:00:00.000000Z,NQ,2010-09,1807.0,1808.0,1763.5,1777.5,318538.0
2010-08-25T00:00:00.000000Z,NQ,2010-09,1777.5,1798.5,1744.25,1793.5,354309.0
2010-08-26T00:00:00.000000Z,NQ,2010-09,1793.5,1802.75,1761.0,1768.25,326209.0
2010-08-27T00:00:00.000000Z,NQ,2010-09,1768.0,1794.5,1741.0,1790.25,392112.0
2010-08-29T00:00:00.000000Z,NQ,2010-09,1790.75,1805.5,1790.25,1798.25,3233.0
2010-08-30T00:00:00.000000Z,NQ,2010-09,1798.0,1799.75,1765.0,1768.25,256208.0
2010-08-31T00:00:00.000000Z,NQ,2010-09,1768.25,1787.75,1752.25,1785.0,365275.0
2010-09-01T00:00:00.000000Z,NQ,2010-09,1785.25,1825.0,1771.0,1813.75,386151.0
2010-09-02T00:00:00.000000Z,NQ,2010-09,1813.75,1841.25,1811.0,1835.25,251340.0
2010-09-03T00:00:00.000000Z,NQ,2010-09,1834.75,1871.25,1832.5,1867.5,308053.0
2010-09-05T00:00:00.000000Z,NQ,2010-09,1867.5,1874.0,1864.75,1872.75,1215.0
2010-09-06T00:00:00.000000Z,NQ,2010-09,1873.25,1878.0,1865.0,1871.0,15629.0
2010-09-07T00:00:00.000000Z,NQ,2010-09,1871.25,1871.5,1851.0,1854.5,258422.0
2010-09-08T00:00:00.000000Z,NQ,2010-09,1854.75,1888.0,1851.25,1875.5,298423.0
2010-09-09T00:00:00.000000Z,NQ,2010-09,1875.75,1897.75,1872.75,1881.5,294585.0
2010-09-10T00:00:00.000000Z,NQ,2010-12,1881.25,1896.75,1877.5,1889.5,281929.0
2010-09-12T00:00:00.000000Z,NQ,2010-09,1896.5,1908.75,1892.0,1905.0,6106.0
2010-09-13T00:00:00.000000Z,NQ,2010-12,1904.75,1925.25,1898.5,1916.0,310186.0
2010-09-14T00:00:00.000000Z,NQ,2010-12,1916.25,1938.75,1909.75,1926.75,361885.0
2010-09-15T00:00:00.000000Z,NQ,2010-12,1926.25,1943.75,1914.25,1935.25,290851.0
2010-09-16T00:00:00.000000Z,NQ,2010-09,1937.75,1963.5,1929.5,1961.25,314622.0
2010-09-17T00:00:00.000000Z,NQ,2010-12,1961.25,1973.0,1942.5,1952.25,299656.0
2010-09-19T00:00:00.000000Z,NQ,2010-12,1950.5,1958.5,1947.25,1954.25,3734.0
2010-09-20T00:00:00.000000Z,NQ,2010-12,1954.25,1990.75,1953.25,1980.75,283602.0
2010-09-21T00:00:00.000000Z,NQ,2010-12,1980.75,2000.25,1976.5,1991.0,320556.0
2010-09-22T00:00:00.000000Z,NQ,2010-12,1990.5,1994.75,1970.0,1986.0,333774.0
2010-09-23T00:00:00.000000Z,NQ,2010-12,1985.75,2000.25,1960.75,1985.0,380332.0
2010-09-24T00:00:00.000000Z,NQ,2010-12,1984.75,2022.0,1982.5,2019.5,300390.0
2010-09-26T00:00:00.000000Z,NQ,2010-12,2018.75,2032.0,2018.5,2021.0,4214.0
2010-09-27T00:00:00.000000Z,NQ,2010-12,2021.0,2026.0,2005.75,2010.25,231772.0
2010-09-28T00:00:00.000000Z,NQ,2010-12,2010.75,2024.5,1974.75,2013.25,440324.0
2010-09-29T00:00:00.000000Z,NQ,2010-12,2013.5,2018.5,1995.75,2006.0,274196.0
2010-09-30T00:00:00.000000Z,NQ,2010-12,2005.25,2028.25,1981.75,1999.75,445895.0
2010-10-01T00:00:00.000000Z,NQ,2010-12,1999.75,2015.5,1985.0,1994.0,318298.0
2010-10-03T00:00:00.000000Z,NQ,2010-12,1997.75,1997.75,1988.0,1991.5,1926.0
2010-10-04T00:00:00.000000Z,NQ,2010-12,1991.75,1996.0,1960.0,1976.0,300520.0
2010-10-05T00:00:00.000000Z,NQ,2010-12,1976.5,2025.0,1972.5,2021.5,352468.0
2010-10-06T00:00:00.000000Z,NQ,2010-12,2021.5,2024.5,1990.0,2004.25,332447.0
2010-10-07T00:00:00.000000Z,NQ,2010-12,2003.5,2019.75,1992.0,2015.25,285046.0
2010-10-08T00:00:00.000000Z,NQ,2010-12,2018.25,2029.25,1982.0,2022.0,311598.0
2010-10-10T00:00:00.000000Z,NQ,2010-12,2023.0,2029.5,2021.75,2024.5,1588.0
2010-10-11T00:00:00.000000Z,NQ,2010-12,2024.75,2035.0,2009.25,2011.75,178127.0
2010-10-12T00:00:00.000000Z,NQ,2010-12,2011.75,2044.5,2004.25,2038.75,319519.0
2010-10-13T00:00:00.000000Z,NQ,2010-12,2038.75,2065.25,2036.0,2062.0,296614.0
2010-10-14T00:00:00.000000Z,NQ,2010-12,2062.25,2071.5,2040.0,2069.75,318814.0
2010-10-15T00:00:00.000000Z,NQ,2010-12,2069.75,2097.75,2060.0,2096.25,366422.0
2010-10-17T00:00:00.000000Z,NQ,2010-12,2095.0,2096.75,2083.25,2086.25,4359.0
2010-10-18T00:00:00.000000Z,NQ,2010-12,2086.5,2104.75,2057.25,2065.75,279573.0
2010-10-19T00:00:00.000000Z,NQ,2010-12,2065.5,2084.75,2050.0,2075.5,443101.0
2010-10-20T00:00:00.000000Z,NQ,2010-12,2075.25,2098.5,2069.5,2084.75,289950.0
2010-10-21T00:00:00.000000Z,NQ,2010-12,2084.75,2104.5,2066.75,2083.75,325142.0
2010-10-22T00:00:00.000000Z,NQ,2010-12,2083.75,2104.5,2077.0,2104.5,203944.0
2010-10-24T00:00:00.000000Z,NQ,2010-12,2104.0,2116.5,2102.0,2116.0,4351.0
2010-10-25T00:00:00.000000Z,NQ,2010-12,2116.0,2125.5,2105.0,2109.25,240811.0
2010-10-26T00:00:00.000000Z,NQ,2010-12,2109.75,2124.75,2092.5,2111.75,257003.0
2010-10-27T00:00:00.000000Z,NQ,2010-12,2112.0,2125.5,2100.0,2124.75,266700.0
2010-10-28T00:00:00.000000Z,NQ,2010-12,2124.75,2136.75,2109.25,2120.5,305783.0
2010-10-29T00:00:00.000000Z,NQ,2010-12,2120.5,2135.5,2114.5,2121.75,228844.0
2010-10-31T00:00:00.000000Z,NQ,2010-12,2125.0,2138.25,2125.0,2135.25,4479.0
2010-11-01T00:00:00.000000Z,NQ,2010-12,2135.25,2146.5,2112.0,2130.5,284472.0
2010-11-02T00:00:00.000000Z,NQ,2010-12,2130.75,2156.75,2130.25,2152.0,227578.0
2010-11-03T00:00:00.000000Z,NQ,2010-12,2152.0,2167.25,2129.0,2164.5,349401.0
2010-11-04T00:00:00.000000Z,NQ,2010-12,2164.75,2191.0,2162.25,2180.0,324013.0
2010-11-05T00:00:00.000000Z,NQ,2010-12,2180.0,2191.0,2175.25,2183.0,256534.0
2010-11-07T00:00:00.000000Z,NQ,2010-12,2180.5,2184.0,2175.25,2177.75,3278.0
2010-11-08T00:00:00.000000Z,NQ,2010-12,2177.5,2189.25,2173.5,2179.0,200241.0
2010-11-09T00:00:00.000000Z,NQ,2010-12,2178.75,2198.0,2163.75,2174.75,269865.0
2010-11-10T00:00:00.000000Z,NQ,2010-12,2174.5,2187.25,2153.0,2160.5,301734.0
