Entry_Time,Exit_Time,Side,Entry,Exit,Tp,Sl,PnL,Contract
2010-04-07 12:00:00+00:00,2010-04-07 15:00:00+00:00,long,1980.25,1971.8821021332667,1985.8285985778223,1971.8821021332667,-8.367897866733301,2010-06
2010-04-08 14:00:00+00:00,2010-04-09 03:00:00+00:00,long,1978.0,1985.7066186775933,1985.7066186775933,1966.44007198361,7.706618677593269,2010-06
2010-04-09 10:00:00+00:00,2010-04-09 14:00:00+00:00,long,1980.5,1986.0041909886004,1986.0041909886004,1972.2437135170994,5.504190988600385,2010-06
2010-04-13 15:00:00+00:00,2010-04-13 16:00:00+00:00,long,2000.0,2006.6924440460248,2006.6924440460248,1989.9613339309628,6.692444046024775,2010-06
2010-04-14 02:00:00+00:00,2010-04-14 08:00:00+00:00,long,2009.75,2015.1281339668033,2015.1281339668033,2001.6827990497952,5.3781339668032615,2010-06
2010-04-15 08:00:00+00:00,2010-04-15 09:00:00+00:00,long,2021.5,2026.481391396804,2026.481391396804,2014.0279129047942,4.981391396803929,2010-06
2010-04-15 16:00:00+00:00,2010-04-15 21:00:00+00:00,long,2035.0,2024.9255679180383,2041.7162880546412,2024.9255679180383,-10.074432081961731,2010-06
2010-04-16 06:00:00+00:00,2010-04-16 09:00:00+00:00,long,2031.5,2022.9427529452907,2037.2048313698062,2022.9427529452907,-8.55724705470925,2010-06
2010-04-20 02:00:00+00:00,2010-04-20 06:00:00+00:00,long,2010.75,2018.4183168687198,2018.4183168687198,1999.2475246969204,7.668316868719785,2010-06
2010-04-20 13:00:00+00:00,2010-04-20 16:00:00+00:00,long,2021.75,2030.3481793476337,2030.3481793476337,2008.8527309785495,8.598179347633732,2010-06
2010-04-20 20:00:00+00:00,2010-04-21 11:00:00+00:00,long,2036.0,2022.1810598777258,2045.2126267481829,2022.1810598777258,-13.81894012227417,2010-06
2010-04-22 22:00:00+00:00,2010-04-23 08:00:00+00:00,long,2034.0,2043.8526299137734,2043.8526299137734,2019.2210551293401,9.852629913773399,2010-06
2010-04-23 15:00:00+00:00,2010-04-27 09:00:00+00:00,long,2051.5,2036.4780145876966,2061.5146569415356,2036.4780145876966,-15.021985412303366,2010-06
2010-04-29 20:00:00+00:00,2010-04-30 12:00:00+00:00,long,2037.0,2021.9845485057233,2047.0103009961845,2021.9845485057233,-15.015451494276704,2010-06
2010-05-04 03:00:00+00:00,2010-05-04 07:00:00+00:00,long,2024.75,2013.9861835008674,2031.9258776660884,2013.9861835008674,-10.763816499132645,2010-06
2010-05-05 02:00:00+00:00,2010-05-05 08:00:00+00:00,short,1968.0,1958.7665828706308,1958.7665828706308,1981.8501256940535,9.233417129369172,2010-06
2010-05-05 15:00:00+00:00,2010-05-06 11:00:00+00:00,short,1952.0,1937.4652889637362,1937.4652889637362,1973.8020665543959,14.534711036263843,2010-06
2010-05-06 14:00:00+00:00,2010-05-06 14:00:00+00:00,short,1925.25,1909.2909143730703,1909.2909143730703,1949.1886284403945,15.959085626929664,2010-06
2010-05-06 21:00:00+00:00,2010-05-07 10:00:00+00:00,short,1884.25,1852.0172987300607,1852.0172987300607,1932.599051904909,32.2327012699393,2010-06
2010-05-07 16:00:00+00:00,2010-05-09 23:00:00+00:00,short,1846.25,1897.7993407888287,1811.8837728074477,1897.7993407888287,-51.54934078882866,2010-06
2010-05-12 01:00:00+00:00,2010-05-12 01:00:00+00:00,short,1918.5,1903.0195811353392,1903.0195811353392,1941.7206282969912,15.480418864660805,2010-06
2010-05-13 14:00:00+00:00,2010-05-13 15:00:00+00:00,short,1964.25,1951.0561827684514,1951.0561827684514,1984.0407258473228,13.193817231548564,2010-06
2010-05-14 11:00:00+00:00,2010-05-14 11:00:00+00:00,short,1906.75,1893.1283139559448,1893.1283139559448,1927.182529066083,13.621686044055195,2010-06
2010-05-16 21:00:00+00:00,2010-05-16 22:00:00+00:00,short,1906.75,1890.4140943085144,1890.4140943085144,1931.2538585372286,16.33590569148555,2010-06
2010-05-17 14:00:00+00:00,2010-05-17 16:00:00+00:00,short,1891.75,1919.353687236127,1873.3475418425821,1919.353687236127,-27.603687236126916,2010-06
2010-05-18 21:00:00+00:00,2010-05-19 10:00:00+00:00,short,1871.5,1854.1921626055132,1854.1921626055132,1897.4617560917302,17.307837394486796,2010-06
2010-05-19 18:00:00+00:00,2010-05-20 06:00:00+00:00,short,1873.75,1852.568672173564,1852.568672173564,1905.521991739654,21.181327826436018,2010-06
2010-05-20 19:00:00+00:00,2010-05-21 09:00:00+00:00,short,1791.75,1766.6036772617977,1766.6036772617977,1829.4694841073035,25.146322738202343,2010-06
2010-05-24 07:00:00+00:00,2010-05-24 09:00:00+00:00,short,1800.75,1829.2540452546516,1781.7473031635657,1829.2540452546516,-28.5040452546516,2010-06
2010-05-25 11:00:00+00:00,2010-05-25 15:00:00+00:00,short,1775.25,1803.1698517894927,1756.6367654736716,1803.1698517894927,-27.919851789492668,2010-06
2010-05-30 20:00:00+00:00,2010-05-31 20:00:00+00:00,short,1860.75,1844.2618118164721,1844.2618118164721,1885.4822822752917,16.488188183527882,2010-06
2010-06-01 06:00:00+00:00,2010-06-01 09:00:00+00:00,short,1830.0,1847.4313393082361,1818.3791071278426,1847.4313393082361,-17.431339308236147,2010-09
2010-06-02 01:00:00+00:00,2010-06-02 11:00:00+00:00,short,1833.5,1855.544036167592,1818.8039758882721,1855.544036167592,-22.044036167591912,2010-09
2010-06-03 07:00:00+00:00,2010-06-03 09:00:00+00:00,long,1881.25,1892.6801895765345,1892.6801895765345,1864.104715635198,11.43018957653453,2010-09
2010-06-03 16:00:00+00:00,2010-06-04 08:00:00+00:00,long,1894.75,1872.5423663524477,1909.5550890983682,1872.5423663524477,-22.207633647552257,2010-09
2010-06-04 15:00:00+00:00,2010-06-06 18:00:00+00:00,short,1832.0,1814.2247353754426,1814.2247353754426,1858.662896936836,17.775264624557394,2010-09
2010-06-06 22:00:00+00:00,2010-06-07 07:00:00+00:00,short,1813.0,1840.446045021483,1794.7026366523446,1840.446045021483,-27.446045021483087,2010-09
2010-06-07 18:00:00+00:00,2010-06-08 10:00:00+00:00,short,1795.75,1776.4206233976784,1776.4206233976784,1824.7440649034827,19.329376602321645,2010-09
2010-06-08 16:00:00+00:00,2010-06-10 15:00:00+00:00,short,1794.25,1827.6207082995045,1772.0028611336636,1827.6207082995045,-33.370708299504486,2010-09
2010-06-14 11:00:00+00:00,2010-06-14 14:00:00+00:00,long,1871.75,1852.3375123358633,1884.691658442758,1852.3375123358633,-19.412487664136734,2010-09
2010-06-15 06:00:00+00:00,2010-06-15 09:00:00+00:00,long,1863.25,1875.0295642815186,1875.0295642815186,1845.580653577722,11.77956428151856,2010-09
2010-06-15 12:00:00+00:00,2010-06-15 14:00:00+00:00,long,1879.0,1892.5803634088738,1892.5803634088738,1858.6294548866892,13.580363408873836,2010-09
2010-06-16 06:00:00+00:00,2010-06-16 09:00:00+00:00,long,1888.75,1898.5396701785137,1898.5396701785137,1874.0654947322296,9.789670178513688,2010-09
2010-06-16 12:00:00+00:00,2010-06-16 14:00:00+00:00,long,1903.75,1915.0528456122954,1915.0528456122954,1886.795731581557,11.302845612295414,2010-09
2010-06-17 14:00:00+00:00,2010-06-20 18:00:00+00:00,long,1912.0,1925.1031840055982,1925.1031840055982,1892.3452239916028,13.103184005598223,2010-09
2010-06-21 02:00:00+00:00,2010-06-21 11:00:00+00:00,long,1936.25,1918.606551745793,1948.0122988361381,1918.606551745793,-17.643448254206987,2010-09
2010-06-24 03:00:00+00:00,2010-06-24 03:00:00+00:00,short,1872.25,1862.26028346554,1862.26028346554,1887.23457480169,9.989716534460058,2010-09
2010-06-24 11:00:00+00:00,2010-06-24 15:00:00+00:00,short,1851.75,1838.8696831497189,1838.8696831497189,1871.0704752754216,12.880316850281133,2010-09
2010-06-24 22:00:00+00:00,2010-06-25 05:00:00+00:00,short,1851.75,1838.011329570833,1838.011329570833,1872.3580056437506,13.738670429167087,2010-09
2010-06-25 11:00:00+00:00,2010-06-25 13:00:00+00:00,short,1829.75,1851.6067793895884,1815.1788137402743,1851.6067793895884,-21.856779389588382,2010-09
2010-06-27 18:00:00+00:00,2010-06-28 10:00:00+00:00,short,1839.0,1823.6865690431184,1823.6865690431184,1861.9701464353222,15.313430956881575,2010-09
2010-06-29 00:00:00+00:00,2010-06-29 02:00:00+00:00,short,1827.5,1816.0025210751915,1816.0025210751915,1844.7462183872128,11.497478924808547,2010-09
2010-06-29 10:00:00+00:00,2010-06-29 10:00:00+00:00,short,1782.5,1769.2760230592328,1769.2760230592328,1802.3359654111507,13.223976940767216,2010-09
2010-06-29 16:00:00+00:00,2010-06-30 15:00:00+00:00,short,1763.5,1746.9081687724038,1746.9081687724038,1788.3877468413941,16.59183122759623,2010-09
2010-07-01 00:00:00+00:00,2010-07-01 09:00:00+00:00,short,1724.25,1744.412007846746,1710.8086614355027,1744.412007846746,-20.162007846746064,2010-09
2010-07-01 12:00:00+00:00,2010-07-05 20:00:00+00:00,short,1723.5,1706.594507822617,1706.594507822617,1748.8582382660745,16.90549217738294,2010-09
2010-07-06 22:00:00+00:00,2010-07-07 09:00:00+00:00,short,1726.75,1744.9508826407532,1714.616078239498,1744.9508826407532,-18.200882640753207,2010-09
2010-07-09 16:00:00+00:00,2010-07-12 09:00:00+00:00,long,1812.75,1823.0784329588419,1823.0784329588419,1797.2573505617372,10.328432958841859,2010-09
2010-07-12 16:00:00+00:00,2010-07-13 04:00:00+00:00,long,1818.25,1829.731715608974,1829.731715608974,1801.0274265865394,11.4817156089739,2010-09
2010-07-13 14:00:00+00:00,2010-07-13 14:00:00+00:00,long,1833.25,1844.489105534933,1844.489105534933,1816.3913416976004,11.23910553493306,2010-09
2010-07-14 00:00:00+00:00,2010-07-14 08:00:00+00:00,long,1864.5,1848.7776079460841,1874.9815947026107,1848.7776079460841,-15.722392053915883,2010-09
2010-07-15 06:00:00+00:00,2010-07-15 08:00:00+00:00,long,1854.0,1863.2431903286122,1863.2431903286122,1840.1352145070819,9.243190328612172,2010-09
2010-07-19 04:00:00+00:00,2010-07-19 10:00:00+00:00,short,1805.75,1795.6912174469664,1795.6912174469664,1820.8381738295504,10.058782553033552,2010-09
2010-07-19 19:00:00+00:00,2010-07-20 08:00:00+00:00,short,1796.5,1782.3069571342803,1782.3069571342803,1817.7895642985795,14.19304286571969,2010-09
2010-07-21 11:00:00+00:00,2010-07-21 14:00:00+00:00,long,1835.5,1815.543148874853,1848.8045674167647,1815.543148874853,-19.956851125147068,2010-09
2010-07-22 12:00:00+00:00,2010-07-23 13:00:00+00:00,long,1857.75,1871.3051675848985,1871.3051675848985,1837.4172486226523,13.555167584898527,2010-09
2010-07-26 08:00:00+00:00,2010-07-26 11:00:00+00:00,long,1871.5,1881.2662686017168,1881.2662686017168,1856.8505970974247,9.766268601716774,2010-09
2010-07-26 18:00:00+00:00,2010-07-27 06:00:00+00:00,long,1886.5,1897.1105234916151,1897.1105234916151,1870.5842147625774,10.61052349161514,2010-09
2010-07-28 09:00:00+00:00,2010-07-28 09:00:00+00:00,long,1883.75,1891.60387867375,1891.60387867375,1871.969181989375,7.853878673749932,2010-09
2010-07-30 13:00:00+00:00,2010-08-01 23:00:00+00:00,long,1862.25,1876.1378654694931,1876.1378654694931,1841.4182017957603,13.887865469493136,2010-09
2010-08-02 02:00:00+00:00,2010-08-02 09:00:00+00:00,long,1873.0,1884.6649699913642,1884.6649699913642,1855.5025450129538,11.66496999136416,2010-09
2010-08-02 12:00:00+00:00,2010-08-03 10:00:00+00:00,long,1898.25,1881.6908537356048,1909.28943084293,1881.6908537356048,-16.559146264395167,2010-09
2010-08-03 13:00:00+00:00,2010-08-04 08:00:00+00:00,long,1888.5,1898.18596002911,1898.18596002911,1873.9710599563352,9.685960029109992,2010-09
2010-08-04 16:00:00+00:00,2010-08-05 11:00:00+00:00,long,1907.75,1891.6269159102553,1918.4987227264965,1891.6269159102553,-16.12308408974468,2010-09
2010-08-06 09:00:00+00:00,2010-08-06 09:00:00+00:00,long,1884.25,1892.9371321881658,1892.9371321881658,1871.2193017177513,8.687132188165833,2010-09
2010-08-09 00:00:00+00:00,2010-08-09 14:00:00+00:00,long,1902.25,1913.3057362531256,1913.3057362531256,1885.6663956203115,11.055736253125588,2010-09
2010-08-11 12:00:00+00:00,2010-08-11 16:00:00+00:00,short,1843.5,1831.7567464362257,1831.7567464362257,1861.1148803456613,11.74325356377426,2010-09
2010-08-12 01:00:00+00:00,2010-08-12 08:00:00+00:00,short,1827.5,1816.0562609039796,1816.0562609039796,1844.6656086440307,11.443739096020408,2010-09
2010-08-12 15:00:00+00:00,2010-08-13 08:00:00+00:00,short,1829.25,1815.6501856762916,1815.6501856762916,1849.6497214855626,13.599814323708415,2010-09
2010-08-13 13:00:00+00:00,2010-08-15 19:00:00+00:00,short,1826.25,1813.9004754935843,1813.9004754935843,1844.7742867596237,12.349524506415719,2010-09
2010-08-18 06:00:00+00:00,2010-08-18 11:00:00+00:00,short,1839.25,1851.6719194977627,1830.9687203348249,1851.6719194977627,-12.421919497762701,2010-09
2010-08-19 01:00:00+00:00,2010-08-19 08:00:00+00:00,short,1841.0,1831.3447422271229,1831.3447422271229,1855.4828866593155,9.655257772877121,2010-09
2010-08-19 19:00:00+00:00,2010-08-20 06:00:00+00:00,short,1822.25,1810.2413853971877,1810.2413853971877,1840.2629219042183,12.008614602812258,2010-09
2010-08-20 13:00:00+00:00,2010-08-23 04:00:00+00:00,short,1816.75,1833.5025335920748,1805.5816442719502,1833.5025335920748,-16.75253359207477,2010-09
2010-08-23 19:00:00+00:00,2010-08-24 03:00:00+00:00,short,1806.25,1795.1221830912798,1795.1221830912798,1822.9417253630802,11.127816908720206,2010-09
2010-08-24 10:00:00+00:00,2010-08-24 10:00:00+00:00,short,1778.25,1767.0825123626885,1767.0825123626885,1795.0012314559674,11.167487637311524,2010-09
2010-08-24 16:00:00+00:00,2010-08-25 08:00:00+00:00,short,1774.0,1759.8307213488965,1759.8307213488965,1795.2539179766552,14.169278651103468,2010-09
2010-08-27 00:00:00+00:00,2010-08-27 08:00:00+00:00,short,1768.0,1784.8917781445646,1756.7388145702903,1784.8917781445646,-16.89177814456457,2010-09
2010-08-27 11:00:00+00:00,2010-08-27 14:00:00+00:00,short,1769.5,1793.1555159713562,1753.729656019096,1793.1555159713562,-23.65551597135618,2010-09
2010-08-30 14:00:00+00:00,2010-08-30 16:00:00+00:00,short,1781.5,1768.1653187876166,1768.1653187876166,1801.5020218185753,13.33468121238343,2010-09
2010-08-31 03:00:00+00:00,2010-08-31 10:00:00+00:00,short,1758.25,1775.0510476986365,1747.0493015342424,1775.0510476986365,-16.801047698636467,2010-09
2010-09-02 09:00:00+00:00,2010-09-02 11:00:00+00:00,long,1822.5,1833.4804814581514,1833.4804814581514,1806.0292778127728,10.980481458151417,2010-12
2010-09-02 18:00:00+00:00,2010-09-03 08:00:00+00:00,long,1837.75,1849.0988562988543,1849.0988562988543,1820.7267155517186,11.348856298854344,2010-12
2010-09-03 11:00:00+00:00,2010-09-03 13:00:00+00:00,long,1854.5,1866.996632666727,1866.996632666727,1835.7550509999096,12.49663266672701,2010-12
2010-09-05 20:00:00+00:00,2010-09-07 15:00:00+00:00,long,1869.75,1852.272260804443,1881.4018261303713,1852.272260804443,-17.47773919555698,2010-12
2010-09-08 09:00:00+00:00,2010-09-08 10:00:00+00:00,long,1864.25,1873.957594479319,1873.957594479319,1849.6886082810217,9.707594479318914,2010-12
2010-09-08 19:00:00+00:00,2010-09-09 09:00:00+00:00,long,1881.0,1894.242374014551,1894.242374014551,1861.1364389781736,13.242374014550933,2010-12
2010-09-09 15:00:00+00:00,2010-09-12 18:00:00+00:00,long,1890.0,1902.6789232439303,1902.6789232439303,1870.9816151341047,12.678923243930285,2010-12
2010-09-13 07:00:00+00:00,2010-09-13 09:00:00+00:00,long,1908.0,1919.1362444448957,1919.1362444448957,1891.2956333326565,11.136244444895738,2010-12
2010-09-13 18:00:00+00:00,2010-09-14 11:00:00+00:00,long,1922.25,1934.9709323929662,1934.9709323929662,1903.1686014105508,12.720932392966233,2010-12
2010-09-14 22:00:00+00:00,2010-09-15 15:00:00+00:00,long,1926.25,1938.7477321573397,1938.7477321573397,1907.5034017639905,12.49773215733967,2010-12
2010-09-15 19:00:00+00:00,2010-09-16 16:00:00+00:00,long,1938.25,1950.0130979993025,1950.0130979993025,1920.605353001046,11.763097999302545,2010-12
2010-09-20 11:00:00+00:00,2010-09-20 15:00:00+00:00,long,1978.0,1987.8471676538309,1987.8471676538309,1963.2292485192538,9.847167653830866,2010-12
2010-09-20 22:00:00+00:00,2010-09-21 14:00:00+00:00,long,1982.25,1990.9441529338765,1990.9441529338765,1969.2087705991853,8.694152933876467,2010-12
2010-09-21 22:00:00+00:00,2010-09-22 03:00:00+00:00,long,1991.5,1977.6128487706242,2000.758100819584,1977.6128487706242,-13.887151229375831,2010-12
2010-09-22 23:00:00+00:00,2010-09-23 04:00:00+00:00,long,1986.5,1973.1368833248207,1995.4087444501195,1973.1368833248207,-13.363116675179299,2010-12
2010-09-23 20:00:00+00:00,2010-09-24 04:00:00+00:00,long,1979.25,1990.7881923502068,1990.7881923502068,1961.9427114746898,11.538192350206828,2010-12
2010-09-26 19:00:00+00:00,2010-09-27 10:00:00+00:00,long,2027.0,2010.5148473256304,2037.990101782913,2010.5148473256304,-16.4851526743696,2010-12
2010-09-28 20:00:00+00:00,2010-09-30 09:00:00+00:00,long,2011.0,2024.1430579326814,2024.1430579326814,1991.285413100978,13.143057932681359,2010-12
2010-10-01 11:00:00+00:00,2010-10-04 11:00:00+00:00,long,1991.25,1971.7752499308008,2004.2331667127996,1971.7752499308008,-19.474750069199217,2010-12
2010-10-05 03:00:00+00:00,2010-10-05 04:00:00+00:00,long,1977.75,1987.107895204478,1987.107895204478,1963.7131571932832,9.357895204477927,2010-12
2010-10-05 11:00:00+00:00,2010-10-05 15:00:00+00:00,long,2013.5,2024.7967330083866,2024.7967330083866,1996.5549004874201,11.296733008386582,2010-12
2010-10-05 22:00:00+00:00,2010-10-06 10:00:00+00:00,long,2023.0,2008.7379473953029,2032.508035069798,2008.7379473953029,-14.262052604697146,2010-12
2010-10-10 20:00:00+00:00,2010-10-12 04:00:00+00:00,long,2028.5,2008.5155670296178,2041.8229553135882,2008.5155670296178,-19.98443297038216,2010-12
2010-10-12 13:00:00+00:00,2010-10-12 15:00:00+00:00,long,2029.75,2041.6145893884454,2041.6145893884454,2011.9531159173318,11.864589388445438,2010-12
2010-10-12 23:00:00+00:00,2010-10-13 05:00:00+00:00,long,2041.75,2052.308092077258,2052.308092077258,2025.9128618841125,10.558092077258152,2010-12
2010-10-13 12:00:00+00:00,2010-10-14 14:00:00+00:00,long,2058.5,2043.6395199934072,2068.406986671062,2043.6395199934072,-14.860480006592752,2010-12
2010-10-15 00:00:00+00:00,2010-10-15 09:00:00+00:00,long,2069.75,2080.162314707647,2080.162314707647,2054.1315279385294,10.412314707647056,2010-12
2010-10-18 06:00:00+00:00,2010-10-18 15:00:00+00:00,long,2091.5,2101.0660365020303,2101.0660365020303,2077.150945246955,9.566036502030329,2010-12
2010-10-20 07:00:00+00:00,2010-10-20 11:00:00+00:00,long,2078.25,2088.673782678898,2088.673782678898,2062.614325981653,10.423782678898078,2010-12
2010-10-20 20:00:00+00:00,2010-10-21 07:00:00+00:00,long,2089.75,2101.5432483013356,2101.5432483013356,2072.0601275479967,11.793248301335552,2010-12
2010-10-21 13:00:00+00:00,2010-10-21 13:00:00+00:00,long,2086.5,2069.214248791085,2098.0238341392765,2069.214248791085,-17.285751208914917,2010-12
2010-10-25 07:00:00+00:00,2010-10-25 09:00:00+00:00,long,2115.0,2123.16782760139,2123.16782760139,2102.748258597915,8.167827601389945,2010-12
2010-10-25 12:00:00+00:00,2010-10-26 08:00:00+00:00,long,2116.0,2100.920633850376,2126.052910766416,2100.920633850376,-15.079366149624093,2010-12
2010-10-26 19:00:00+00:00,2010-10-27 08:00:00+00:00,long,2118.75,2104.6629248033714,2128.141383464419,2104.6629248033714,-14.087075196628575,2010-12
2010-10-27 16:00:00+00:00,2010-10-28 08:00:00+00:00,long,2123.75,2135.3259274736297,2135.3259274736297,2106.3861087895557,11.57592747362969,2010-12
2010-10-28 11:00:00+00:00,2010-10-28 14:00:00+00:00,long,2117.25,2126.6764097287423,2126.6764097287423,2103.1103854068865,9.426409728742328,2010-12
2010-10-29 16:00:00+00:00,2010-10-31 19:00:00+00:00,long,2123.25,2133.550085124116,2133.550085124116,2107.799872313826,10.300085124115867,2010-12
2010-11-01 06:00:00+00:00,2010-11-01 09:00:00+00:00,long,2132.25,2140.0689483169995,2140.0689483169995,2120.5215775245006,7.818948316999467,2010-12
2010-11-02 03:00:00+00:00,2010-11-02 08:00:00+00:00,long,2132.5,2140.0539759173225,2140.0539759173225,2121.1690361240167,7.553975917322532,2010-12
2010-11-02 15:00:00+00:00,2010-11-03 14:00:00+00:00,long,2148.25,2135.060764020918,2157.0428239860544,2135.060764020918,-13.189235979081786,2010-12
2010-11-04 05:00:00+00:00,2010-11-04 08:00:00+00:00,long,2173.75,2181.823309249109,2181.823309249109,2161.6400361263363,8.073309249109116,2010-12
2010-11-04 19:00:00+00:00,2010-11-09 05:00:00+00:00,long,2182.25,2191.642045085312,2191.642045085312,2168.1619323720324,9.39204508531202,2010-12
2010-11-09 14:00:00+00:00,2010-11-09 15:00:00+00:00,long,2178.75,2165.119295218459,2187.8371365210273,2165.119295218459,-13.630704781541226,2010-12
