Entry_Time,Exit_Time,Side,Entry,Exit,Contract,PnL,Equity
2010-04-22 16:00:00+00:00,2010-04-27 11:00:00+00:00,long,2042.75,2012.75,2010-06,-30.0,-121.5
2010-04-27 13:00:00+00:00,2010-05-06 14:00:00+00:00,short,2012.25,1872.5,2010-06,139.75,18.25
2010-05-06 16:00:00+00:00,2010-05-11 11:00:00+00:00,short,1890.75,1950.5,2010-06,-59.75,-41.5
2010-05-11 13:00:00+00:00,2010-05-11 18:00:00+00:00,long,1959.25,1925.5,2010-06,-33.75,-75.25
2010-05-12 00:00:00+00:00,2010-05-12 03:00:00+00:00,short,1924.25,1937.75,2010-06,-13.5,-88.75
2010-05-12 06:00:00+00:00,2010-05-13 10:00:00+00:00,long,1936.5,1974.0,2010-06,37.5,-51.25
2010-05-13 16:00:00+00:00,2010-05-19 10:00:00+00:00,short,1942.5,1871.25,2010-06,71.25,20.0
2010-05-20 07:00:00+00:00,2010-05-20 10:00:00+00:00,short,1853.75,1817.25,2010-06,36.5,56.5
2010-05-20 12:00:00+00:00,2010-05-25 06:00:00+00:00,short,1819.5,1777.5,2010-06,42.0,98.5
2010-05-25 08:00:00+00:00,2010-05-25 09:00:00+00:00,short,1776.25,1764.5,2010-06,11.75,110.25
2010-05-25 11:00:00+00:00,2010-05-25 12:00:00+00:00,short,1775.25,1785.25,2010-06,-10.0,100.25
2010-05-25 18:00:00+00:00,2010-06-29 10:00:00+00:00,long,1832.5,1781.75,2010-06,-50.75,49.5
2010-06-29 12:00:00+00:00,2010-07-09 16:00:00+00:00,short,1776.5,1809.75,2010-09,-33.25,16.25
2010-07-11 19:00:00+00:00,2010-07-12 03:00:00+00:00,long,1810.5,1803.25,2010-09,-7.25,9.0
2010-07-12 10:00:00+00:00,2010-07-16 15:00:00+00:00,long,1827.25,1802.25,2010-09,-25.0,-16.0
2010-07-18 18:00:00+00:00,2010-07-19 09:00:00+00:00,short,1800.5,1810.5,2010-09,-10.0,-26.0
2010-07-20 06:00:00+00:00,2010-07-20 13:00:00+00:00,short,1792.25,1822.0,2010-09,-29.75,-55.75
2010-07-20 15:00:00+00:00,2010-07-27 02:00:00+00:00,long,1823.25,1889.75,2010-09,66.5,10.75
2010-07-27 04:00:00+00:00,2010-07-27 11:00:00+00:00,long,1893.0,1885.0,2010-09,-8.0,2.75
2010-07-28 03:00:00+00:00,2010-07-28 08:00:00+00:00,long,1891.25,1883.5,2010-09,-7.75,-5.0
2010-07-28 11:00:00+00:00,2010-07-29 11:00:00+00:00,short,1882.0,1847.25,2010-09,34.75,29.75
2010-07-29 13:00:00+00:00,2010-08-02 04:00:00+00:00,short,1847.75,1880.0,2010-09,-32.25,-2.5
2010-08-02 06:00:00+00:00,2010-08-11 09:00:00+00:00,long,1882.5,1853.25,2010-09,-29.25,-31.75
2010-08-11 11:00:00+00:00,2010-08-24 10:00:00+00:00,short,1844.25,1781.5,2010-09,62.75,31.0
2010-08-24 12:00:00+00:00,2010-08-25 08:00:00+00:00,short,1785.75,1759.0,2010-09,26.75,57.75
2010-08-25 10:00:00+00:00,2010-08-25 11:00:00+00:00,short,1765.0,1777.25,2010-09,-12.25,45.5
2010-08-25 18:00:00+00:00,2010-08-26 14:00:00+00:00,long,1790.5,1765.0,2010-09,-25.5,20.0
2010-08-26 16:00:00+00:00,2010-08-27 13:00:00+00:00,short,1769.5,1790.0,2010-09,-20.5,-0.5
2010-08-27 15:00:00+00:00,2010-08-30 15:00:00+00:00,long,1790.25,1769.25,2010-09,-21.0,-21.5
2010-08-30 18:00:00+00:00,2010-09-01 05:00:00+00:00,short,1769.25,1791.25,2010-09,-22.0,-43.5
2010-09-01 07:00:00+00:00,2010-09-02 15:00:00+00:00,long,1791.0,1840.0,2010-12,49.0,5.5
2010-09-02 18:00:00+00:00,2010-09-03 09:00:00+00:00,long,1837.75,1868.75,2010-12,31.0,36.5
2010-09-03 11:00:00+00:00,2010-09-13 02:00:00+00:00,long,1854.5,1906.25,2010-12,51.75,88.25
2010-09-13 04:00:00+00:00,2010-09-14 12:00:00+00:00,long,1906.75,1931.25,2010-12,24.5,112.75
2010-09-14 14:00:00+00:00,2010-09-14 16:00:00+00:00,long,1931.0,1920.75,2010-12,-10.25,102.5
2010-09-15 13:00:00+00:00,2010-09-20 14:00:00+00:00,long,1935.75,1983.75,2010-12,48.0,150.5
2010-09-20 16:00:00+00:00,2010-09-23 07:00:00+00:00,long,1986.5,1970.0,2010-12,-16.5,134.0
2010-09-23 09:00:00+00:00,2010-09-23 10:00:00+00:00,short,1965.0,1989.75,2010-12,-24.75,109.25
2010-09-23 12:00:00+00:00,2010-10-04 12:00:00+00:00,long,1996.75,1966.5,2010-12,-30.25,79.0
2010-10-04 14:00:00+00:00,2010-10-05 08:00:00+00:00,short,1969.5,1996.75,2010-12,-27.25,51.75
2010-10-05 10:00:00+00:00,2010-10-15 09:00:00+00:00,long,2007.25,2069.75,2010-12,62.5,114.25
2010-10-15 12:00:00+00:00,2010-10-19 09:00:00+00:00,long,2076.75,2059.0,2010-12,-17.75,96.5
2010-10-19 16:00:00+00:00,2010-10-20 10:00:00+00:00,short,2068.0,2085.75,2010-12,-17.75,78.75
2010-10-20 12:00:00+00:00,2010-11-03 15:00:00+00:00,long,2091.5,2152.5,2010-12,61.0,139.75
2010-11-03 18:00:00+00:00,2010-11-12 12:00:00+00:00,long,2165.25,2125.75,2010-12,-39.5,100.25
2010-11-12 14:00:00+00:00,2010-11-22 16:00:00+00:00,short,2128.25,2152.75,2010-12,-24.5,75.75
2010-11-22 19:00:00+00:00,2010-11-23 07:00:00+00:00,long,2150.25,2132.25,2010-12,-18.0,57.75
2010-11-23 09:00:00+00:00,2010-11-24 10:00:00+00:00,short,2134.75,2161.0,2010-12,-26.25,31.5
2010-11-24 12:00:00+00:00,2010-11-29 10:00:00+00:00,long,2160.25,2123.5,2010-12,-36.75,-5.25
2010-11-29 12:00:00+00:00,2010-12-01 09:00:00+00:00,short,2120.75,2164.0,2010-12,-43.25,-48.5
2010-12-01 11:00:00+00:00,2011-01-03 07:00:00+00:00,long,2164.5,2239.25,2011-03,74.75,26.25
2011-01-03 09:00:00+00:00,2011-01-03 10:00:00+00:00,long,2238.0,2265.0,2011-03,27.0,53.25
2011-01-03 12:00:00+00:00,2011-01-05 03:00:00+00:00,long,2263.25,2234.75,2011-03,-28.5,24.75
2011-01-05 05:00:00+00:00,2011-01-05 09:00:00+00:00,short,2236.0,2248.5,2011-03,-12.5,12.25
2011-01-05 12:00:00+00:00,2011-01-18 15:00:00+00:00,long,2263.75,2327.5,2011-03,63.75,76.0
2011-01-18 18:00:00+00:00,2011-01-19 10:00:00+00:00,long,2331.5,2315.0,2011-03,-16.5,59.5
2011-01-19 13:00:00+00:00,2011-01-27 12:00:00+00:00,short,2308.25,2330.75,2011-03,-22.5,37.0
2011-01-27 14:00:00+00:00,2011-01-28 10:00:00+00:00,long,2329.75,2297.5,2011-03,-32.25,4.75
2011-01-28 12:00:00+00:00,2011-02-04 08:00:00+00:00,short,2269.5,2323.5,2011-03,-54.0,-49.25
2011-02-04 10:00:00+00:00,2011-02-08 15:00:00+00:00,long,2325.75,2360.25,2011-03,34.5,-14.75
2011-02-08 18:00:00+00:00,2011-02-10 03:00:00+00:00,long,2363.0,2343.5,2011-03,-19.5,-34.25
2011-02-10 05:00:00+00:00,2011-02-10 10:00:00+00:00,short,2338.75,2356.5,2011-03,-17.75,-52.0
2011-02-10 13:00:00+00:00,2011-02-22 12:00:00+00:00,long,2361.0,2327.75,2011-03,-33.25,-85.25
2011-02-22 14:00:00+00:00,2011-03-01 03:00:00+00:00,short,2328.75,2371.25,2011-03,-42.5,-127.75
2011-03-01 05:00:00+00:00,2011-03-01 09:00:00+00:00,long,2365.75,2350.75,2011-06,-15.0,-142.75
2011-03-01 12:00:00+00:00,2011-03-03 10:00:00+00:00,short,2329.0,2367.0,2011-06,-38.0,-180.75
2011-03-03 12:00:00+00:00,2011-03-07 11:00:00+00:00,long,2371.75,2319.0,2011-06,-52.75,-233.5
2011-03-07 13:00:00+00:00,2011-04-20 16:00:00+00:00,short,2313.5,2371.75,2011-06,-58.25,-291.75
2011-04-20 19:00:00+00:00,2011-05-16 13:00:00+00:00,long,2376.75,2346.25,2011-06,-30.5,-322.25
2011-05-16 15:00:00+00:00,2011-05-18 14:00:00+00:00,short,2339.75,2359.5,2011-06,-19.75,-342.0
2011-05-18 16:00:00+00:00,2011-05-20 16:00:00+00:00,long,2360.25,2345.25,2011-06,-15.0,-357.0
2011-05-22 19:00:00+00:00,2011-05-31 09:00:00+00:00,short,2336.0,2356.75,2011-06,-20.75,-377.75
2011-05-31 16:00:00+00:00,2011-06-01 12:00:00+00:00,long,2371.75,2342.5,2011-06,-29.25,-407.0
2011-06-01 14:00:00+00:00,2011-06-03 15:00:00+00:00,short,2341.75,2291.75,2011-09,50.0,-357.0
2011-06-05 18:00:00+00:00,2011-06-10 10:00:00+00:00,short,2288.5,2226.5,2011-09,62.0,-295.0
2011-06-10 12:00:00+00:00,2011-06-14 13:00:00+00:00,short,2232.25,2249.5,2011-09,-17.25,-312.25
2011-06-14 15:00:00+00:00,2011-06-14 22:00:00+00:00,long,2255.0,2240.25,2011-09,-14.75,-327.0
2011-06-15 07:00:00+00:00,2011-06-15 11:00:00+00:00,short,2239.25,2216.5,2011-09,22.75,-304.25
2011-06-15 13:00:00+00:00,2011-06-21 14:00:00+00:00,short,2213.0,2247.75,2011-09,-34.75,-339.0
2011-06-21 16:00:00+00:00,2011-06-22 15:00:00+00:00,long,2247.5,2231.5,2011-09,-16.0,-355.0
2011-06-22 20:00:00+00:00,2011-06-23 14:00:00+00:00,short,2222.25,2231.0,2011-09,-8.75,-363.75
2011-06-23 16:00:00+00:00,2011-06-24 14:00:00+00:00,long,2252.25,2215.5,2011-09,-36.75,-400.5
2011-06-24 16:00:00+00:00,2011-06-27 10:00:00+00:00,short,2212.0,2236.75,2011-09,-24.75,-425.25
2011-06-27 12:00:00+00:00,2011-07-01 12:00:00+00:00,long,2244.25,2348.0,2011-09,103.75,-321.5
2011-07-01 14:00:00+00:00,2011-07-07 14:00:00+00:00,long,2355.25,2414.0,2011-09,58.75,-262.75
2011-07-07 16:00:00+00:00,2011-07-08 08:00:00+00:00,long,2410.0,2389.0,2011-09,-21.0,-283.75
2011-07-08 11:00:00+00:00,2011-07-22 13:00:00+00:00,short,2385.5,2426.5,2011-09,-41.0,-324.75
2011-07-22 15:00:00+00:00,2011-07-24 18:00:00+00:00,long,2428.0,2403.0,2011-09,-25.0,-349.75
2011-07-25 00:00:00+00:00,2011-07-25 03:00:00+00:00,short,2402.0,2411.75,2011-09,-9.75,-359.5
2011-07-25 05:00:00+00:00,2011-07-25 10:00:00+00:00,short,2414.0,2418.5,2011-09,-4.5,-364.0
2011-07-25 12:00:00+00:00,2011-07-27 10:00:00+00:00,long,2425.5,2387.5,2011-09,-38.0,-402.0
2011-07-27 12:00:00+00:00,2011-08-02 12:00:00+00:00,short,2385.5,2318.5,2011-09,67.0,-335.0
2011-08-02 14:00:00+00:00,2011-08-04 15:00:00+00:00,short,2305.0,2200.0,2011-09,105.0,-230.0
2011-08-04 18:00:00+00:00,2011-08-08 13:00:00+00:00,short,2207.0,2096.25,2011-09,110.75,-119.25
2011-08-08 15:00:00+00:00,2011-08-09 12:00:00+00:00,short,2076.25,2114.5,2011-09,-38.25,-157.5
2011-08-09 14:00:00+00:00,2011-08-09 15:00:00+00:00,long,2101.5,2152.75,2011-09,51.25,-106.25
2011-08-09 18:00:00+00:00,2011-08-21 18:00:00+00:00,long,2167.5,2028.5,2011-09,-139.0,-245.25
2011-08-21 20:00:00+00:00,2011-08-21 21:00:00+00:00,short,2033.5,2052.0,2011-09,-18.5,-263.75
2011-08-22 09:00:00+00:00,2011-08-22 10:00:00+00:00,long,2078.75,2053.75,2011-09,-25.0,-288.75
2011-08-22 15:00:00+00:00,2011-08-23 02:00:00+00:00,short,2040.75,2071.75,2011-09,-31.0,-319.75
2011-08-23 04:00:00+00:00,2011-08-23 08:00:00+00:00,long,2080.25,2048.0,2011-09,-32.25,-352.0
2011-08-23 10:00:00+00:00,2011-08-23 15:00:00+00:00,long,2066.0,2120.75,2011-09,54.75,-297.25
2011-08-23 18:00:00+00:00,2011-08-26 10:00:00+00:00,long,2126.25,2127.25,2011-09,1.0,-296.25
2011-08-26 12:00:00+00:00,2011-10-03 16:00:00+00:00,long,2148.75,2066.0,2011-09,-82.75,-379.0
2011-10-03 19:00:00+00:00,2011-10-04 12:00:00+00:00,short,2067.0,2091.75,2011-12,-24.75,-403.75
2011-10-04 18:00:00+00:00,2011-10-13 16:00:00+00:00,long,2116.75,2328.0,2011-12,211.25,-192.5
2011-10-13 19:00:00+00:00,2011-10-16 18:00:00+00:00,long,2326.0,2370.5,2011-12,44.5,-148.0
2011-10-16 20:00:00+00:00,2011-10-17 07:00:00+00:00,long,2370.25,2361.5,2011-12,-8.75,-156.75
2011-10-17 12:00:00+00:00,2011-10-18 15:00:00+00:00,short,2340.75,2358.0,2011-12,-17.25,-174.0
2011-10-18 18:00:00+00:00,2011-10-19 14:00:00+00:00,long,2341.25,2315.5,2011-12,-25.75,-199.75
2011-10-19 16:00:00+00:00,2011-10-24 09:00:00+00:00,short,2313.0,2351.5,2011-12,-38.5,-238.25
2011-10-24 11:00:00+00:00,2011-10-25 15:00:00+00:00,long,2367.75,2333.75,2011-12,-34.0,-272.25
2011-10-25 18:00:00+00:00,2011-10-26 23:00:00+00:00,short,2324.75,2357.25,2011-12,-32.5,-304.75
2011-10-27 01:00:00+00:00,2011-10-27 13:00:00+00:00,long,2355.25,2402.5,2011-12,47.25,-257.5
2011-10-27 15:00:00+00:00,2011-10-31 01:00:00+00:00,long,2399.0,2377.5,2011-12,-21.5,-279.0
2011-10-31 03:00:00+00:00,2011-10-31 15:00:00+00:00,short,2379.75,2356.25,2011-12,23.5,-255.5
2011-10-31 18:00:00+00:00,2011-11-08 07:00:00+00:00,short,2347.25,2393.0,2011-12,-45.75,-301.25
2011-11-08 09:00:00+00:00,2011-11-08 10:00:00+00:00,long,2388.5,2374.0,2011-12,-14.5,-315.75
2011-11-08 16:00:00+00:00,2011-11-09 04:00:00+00:00,long,2395.0,2357.0,2011-12,-38.0,-353.75
2011-11-09 06:00:00+00:00,2011-11-20 18:00:00+00:00,short,2349.5,2240.0,2011-12,109.5,-244.25
2011-11-20 20:00:00+00:00,2011-11-23 14:00:00+00:00,short,2232.75,2173.0,2011-12,59.75,-184.5
2011-11-23 16:00:00+00:00,2011-11-27 20:00:00+00:00,short,2166.0,2188.75,2011-12,-22.75,-207.25
2011-11-27 22:00:00+00:00,2011-11-28 10:00:00+00:00,long,2190.5,2222.0,2011-12,31.5,-175.75
2011-11-28 12:00:00+00:00,2011-11-30 02:00:00+00:00,long,2224.0,2200.0,2011-12,-24.0,-199.75
2011-11-30 04:00:00+00:00,2011-11-30 05:00:00+00:00,short,2206.0,2210.0,2011-12,-4.0,-203.75
2011-11-30 08:00:00+00:00,2011-11-30 15:00:00+00:00,long,2226.5,2293.25,2011-12,66.75,-137.0
2011-11-30 18:00:00+00:00,2011-12-09 02:00:00+00:00,long,2295.0,2269.0,2011-12,-26.0,-163.0
2011-12-09 12:00:00+00:00,2011-12-12 09:00:00+00:00,long,2311.75,2279.0,2012-03,-32.75,-195.75
2011-12-12 11:00:00+00:00,2011-12-13 09:00:00+00:00,short,2283.5,2306.5,2012-03,-23.0,-218.75
2011-12-13 11:00:00+00:00,2011-12-13 14:00:00+00:00,long,2292.5,2278.25,2012-03,-14.25,-233.0
2011-12-13 16:00:00+00:00,2012-01-03 06:00:00+00:00,short,2267.75,2317.75,2012-03,-50.0,-283.0
2012-01-03 08:00:00+00:00,2012-01-18 21:00:00+00:00,long,2312.75,2426.25,2012-03,113.5,-169.5
2012-01-18 23:00:00+00:00,2012-01-23 09:00:00+00:00,long,2423.75,2445.5,2012-03,21.75,-147.75
2012-01-23 11:00:00+00:00,2012-01-23 12:00:00+00:00,long,2445.25,2426.25,2012-03,-19.0,-166.75
2012-01-23 23:00:00+00:00,2012-01-24 16:00:00+00:00,short,2427.5,2461.75,2012-03,-34.25,-201.0
2012-01-24 19:00:00+00:00,2012-02-09 13:00:00+00:00,long,2461.25,2561.5,2012-03,100.25,-100.75
2012-02-09 15:00:00+00:00,2012-02-10 03:00:00+00:00,long,2562.0,2551.75,2012-03,-10.25,-111.0
2012-02-10 08:00:00+00:00,2012-02-12 18:00:00+00:00,short,2540.75,2558.5,2012-03,-17.75,-128.75
2012-02-12 20:00:00+00:00,2012-02-15 04:00:00+00:00,long,2553.5,2592.0,2012-03,38.5,-90.25
2012-02-15 06:00:00+00:00,2012-02-15 12:00:00+00:00,long,2590.75,2574.25,2012-03,-16.5,-106.75
2012-02-15 16:00:00+00:00,2012-02-16 13:00:00+00:00,short,2555.5,2591.25,2012-03,-35.75,-142.5
2012-02-16 15:00:00+00:00,2012-03-12 22:00:00+00:00,long,2590.75,2655.5,2012-03,64.75,-77.75
2012-03-13 00:00:00+00:00,2012-03-14 13:00:00+00:00,long,2664.25,2698.0,2012-06,33.75,-44.0
2012-03-16 08:00:00+00:00,2012-03-16 09:00:00+00:00,long,2722.5,2708.75,2012-06,-13.75,-57.75
2012-03-18 21:00:00+00:00,2012-03-19 08:00:00+00:00,long,2718.0,2706.25,2012-06,-11.75,-69.5
2012-03-19 10:00:00+00:00,2012-03-19 11:00:00+00:00,short,2716.5,2717.75,2012-06,-1.25,-70.75
2012-03-19 13:00:00+00:00,2012-04-10 12:00:00+00:00,long,2729.0,2701.75,2012-06,-27.25,-98.0
2012-04-10 14:00:00+00:00,2012-04-12 21:00:00+00:00,short,2697.25,2738.0,2012-06,-40.75,-138.75
2012-04-12 23:00:00+00:00,2012-04-13 08:00:00+00:00,long,2733.25,2729.5,2012-06,-3.75,-142.5
2012-04-13 11:00:00+00:00,2012-04-27 11:00:00+00:00,short,2703.0,2736.75,2012-06,-33.75,-176.25
2012-04-27 13:00:00+00:00,2012-05-01 09:00:00+00:00,long,2738.75,2719.0,2012-06,-19.75,-196.0
2012-05-01 11:00:00+00:00,2012-05-02 06:00:00+00:00,long,2743.5,2713.0,2012-06,-30.5,-226.5
2012-05-02 08:00:00+00:00,2012-05-02 12:00:00+00:00,short,2712.0,2724.75,2012-06,-12.75,-239.25
2012-05-02 16:00:00+00:00,2012-05-03 11:00:00+00:00,long,2729.75,2711.0,2012-06,-18.75,-258.0
2012-05-03 13:00:00+00:00,2012-05-04 10:00:00+00:00,short,2709.25,2661.25,2012-06,48.0,-210.0
2012-05-04 12:00:00+00:00,2012-05-17 11:00:00+00:00,short,2645.75,2536.0,2012-06,109.75,-100.25
2012-05-17 13:00:00+00:00,2012-05-29 10:00:00+00:00,short,2534.5,2563.5,2012-06,-29.0,-129.25
2012-05-29 12:00:00+00:00,2012-05-29 20:00:00+00:00,long,2544.0,2548.75,2012-06,4.75,-124.5
2012-05-30 05:00:00+00:00,2012-05-31 10:00:00+00:00,short,2539.5,2511.25,2012-06,28.25,-96.25
2012-05-31 12:00:00+00:00,2012-06-01 13:00:00+00:00,short,2515.75,2464.75,2012-06,51.0,-45.25
2012-06-01 15:00:00+00:00,2012-06-04 22:00:00+00:00,short,2462.75,2470.75,2012-09,-8.0,-53.25
2012-06-05 00:00:00+00:00,2012-06-05 03:00:00+00:00,long,2478.75,2473.75,2012-09,-5.0,-58.25
2012-06-05 05:00:00+00:00,2012-06-05 15:00:00+00:00,long,2464.25,2480.75,2012-09,16.5,-41.75
2012-06-05 18:00:00+00:00,2012-06-06 12:00:00+00:00,long,2490.0,2534.75,2012-09,44.75,3.0
2012-06-06 14:00:00+00:00,2012-06-07 21:00:00+00:00,long,2535.25,2518.5,2012-09,-16.75,-13.75
2012-06-07 23:00:00+00:00,2012-06-08 10:00:00+00:00,short,2529.5,2542.75,2012-09,-13.25,-27.0
2012-06-08 14:00:00+00:00,2012-06-10 18:00:00+00:00,long,2550.5,2590.0,2012-09,39.5,12.5
2012-06-10 20:00:00+00:00,2012-06-11 10:00:00+00:00,long,2594.75,2544.5,2012-09,-50.25,-37.75
2012-06-11 13:00:00+00:00,2012-06-11 15:00:00+00:00,short,2552.25,2512.0,2012-09,40.25,2.5
2012-06-11 18:00:00+00:00,2012-06-13 03:00:00+00:00,short,2517.5,2545.75,2012-09,-28.25,-25.75
2012-06-13 05:00:00+00:00,2012-06-13 09:00:00+00:00,long,2538.0,2529.0,2012-09,-9.0,-34.75
2012-06-13 11:00:00+00:00,2012-06-13 15:00:00+00:00,long,2556.25,2522.25,2012-09,-34.0,-68.75
2012-06-13 18:00:00+00:00,2012-06-15 03:00:00+00:00,short,2523.75,2542.75,2012-09,-19.0,-87.75
2012-06-15 05:00:00+00:00,2012-06-19 07:00:00+00:00,long,2551.0,2599.25,2012-09,48.25,-39.5
2012-06-19 10:00:00+00:00,2012-06-21 10:00:00+00:00,long,2612.5,2604.75,2012-09,-7.75,-47.25
2012-06-21 12:00:00+00:00,2012-07-03 09:00:00+00:00,short,2588.75,2622.0,2012-09,-33.25,-80.5
2012-07-03 12:00:00+00:00,2012-07-06 10:00:00+00:00,long,2635.75,2603.5,2012-09,-32.25,-112.75
2012-07-06 12:00:00+00:00,2012-07-19 09:00:00+00:00,short,2597.5,2644.25,2012-09,-46.75,-159.5
2012-07-19 13:00:00+00:00,2012-07-20 10:00:00+00:00,long,2650.5,2636.5,2012-09,-14.0,-173.5
2012-07-20 12:00:00+00:00,2012-07-23 08:00:00+00:00,short,2628.25,2570.5,2012-09,57.75,-115.75
2012-07-23 10:00:00+00:00,2012-07-23 15:00:00+00:00,short,2551.25,2582.75,2012-09,-31.5,-147.25
2012-07-24 14:00:00+00:00,2012-07-26 09:00:00+00:00,short,2561.75,2582.25,2012-09,-20.5,-167.75
2012-07-26 11:00:00+00:00,2012-07-27 11:00:00+00:00,long,2576.0,2615.0,2012-09,39.0,-128.75
2012-07-27 13:00:00+00:00,2012-08-07 03:00:00+00:00,long,2619.75,2703.75,2012-09,84.0,-44.75
2012-08-07 11:00:00+00:00,2012-08-16 11:00:00+00:00,long,2709.75,2762.5,2012-09,52.75,8.0
2012-08-16 13:00:00+00:00,2012-09-04 10:00:00+00:00,long,2764.25,2738.5,2012-09,-25.75,-17.75
2012-09-04 12:00:00+00:00,2012-09-04 14:00:00+00:00,short,2753.0,2776.25,2012-12,-23.25,-41.0
2012-09-04 16:00:00+00:00,2012-09-06 04:00:00+00:00,short,2770.75,2784.25,2012-12,-13.5,-54.5
2012-09-06 06:00:00+00:00,2012-09-06 11:00:00+00:00,long,2781.75,2822.5,2012-12,40.75,-13.75
2012-09-06 13:00:00+00:00,2012-09-10 14:00:00+00:00,long,2823.5,2786.25,2012-12,-37.25,-51.0
2012-09-10 16:00:00+00:00,2012-09-13 12:00:00+00:00,short,2789.0,2809.5,2012-12,-20.5,-71.5
2012-09-13 14:00:00+00:00,2012-09-26 10:00:00+00:00,long,2826.75,2765.25,2012-12,-61.5,-133.0
2012-09-26 12:00:00+00:00,2012-09-27 12:00:00+00:00,short,2774.0,2808.25,2012-12,-34.25,-167.25
2012-09-27 14:00:00+00:00,2012-09-30 19:00:00+00:00,long,2814.25,2783.25,2012-12,-31.0,-198.25
2012-09-30 21:00:00+00:00,2012-10-01 03:00:00+00:00,short,2790.25,2802.0,2012-12,-11.75,-210.0
2012-10-01 07:00:00+00:00,2012-10-01 12:00:00+00:00,long,2808.25,2796.5,2012-12,-11.75,-221.75
2012-10-01 14:00:00+00:00,2012-10-08 14:00:00+00:00,long,2797.5,2778.25,2012-12,-19.25,-241.0
2012-10-08 16:00:00+00:00,2012-10-09 10:00:00+00:00,short,2781.5,2737.25,2012-12,44.25,-196.75
2012-10-09 12:00:00+00:00,2012-10-25 16:00:00+00:00,short,2736.0,2637.5,2012-12,98.5,-98.25
2012-10-25 19:00:00+00:00,2012-10-26 09:00:00+00:00,short,2646.5,2656.5,2012-12,-10.0,-108.25
2012-10-26 15:00:00+00:00,2012-11-07 10:00:00+00:00,long,2659.75,2610.25,2012-12,-49.5,-157.75
