Entry_Time,Side,Entry,Initial_SL,Qty,Capital_Start,Exit_Time,Exit,PnL
2012-06-21 05:00:00+00:00,BUY,2611.5,2596.781427689547,1.0,99986.73857709674,2012-06-21 06:00:00+00:00,2610.75,-0.75
2012-06-21 09:30:00+00:00,SELL,2606.75,2627.0487828731475,1.0,99985.98857709674,2012-06-22 10:30:00+00:00,2559.75,47.0
2012-06-22 10:30:00+00:00,BUY,2559.5,2532.3532779945176,1.0,100032.98857709674,2012-06-22 11:30:00+00:00,2560.25,0.75
2012-06-25 01:30:00+00:00,SELL,2566.25,2577.965699693933,1.0,100033.73857709674,2012-06-25 02:30:00+00:00,2568.25,-2.0
2012-06-25 22:30:00+00:00,BUY,2532.75,2519.3430339709626,1.0,100031.73857709674,2012-06-25 23:30:00+00:00,2533.25,0.5
2012-06-26 05:00:00+00:00,SELL,2530.25,2542.2242878856114,1.0,100032.23857709674,2012-06-26 09:30:00+00:00,2542.2242878856114,-11.974287885611375
2012-06-27 21:00:00+00:00,SELL,2562.5,2578.07058428788,1.0,100020.26428921113,2012-06-27 22:00:00+00:00,2560.25,2.25
2012-06-28 00:30:00+00:00,BUY,2561.25,2548.9001811539183,1.0,100022.51428921113,2012-06-28 03:30:00+00:00,2548.9001811539183,-12.34981884608169
2012-06-28 22:00:00+00:00,BUY,2528.5,2509.3982325951183,1.0,100010.16447036505,2012-06-28 23:00:00+00:00,2551.25,22.75
2012-07-02 10:30:00+00:00,SELL,2608.5,2636.3571055049297,1.0,100032.91447036505,2012-07-02 11:30:00+00:00,2604.5,4.0
2012-07-03 08:00:00+00:00,SELL,2618.75,2629.185852804309,1.0,100036.91447036505,2012-07-03 09:00:00+00:00,2620.25,-1.5
2012-07-04 04:30:00+00:00,SELL,2635.75,2646.4819097071013,1.0,100035.41447036505,2012-07-05 04:30:00+00:00,2641.5,-5.75
2012-07-05 04:30:00+00:00,BUY,2643.25,2633.0650458751124,1.0,100029.66447036505,2012-07-05 08:30:00+00:00,2633.0650458751124,-10.184954124887554
2012-07-05 13:30:00+00:00,BUY,2654.25,2627.547199810092,1.0,100019.47951624017,2012-07-05 14:30:00+00:00,2652.75,-1.5
2012-07-06 04:30:00+00:00,SELL,2638.5,2649.9485012832074,1.0,100017.97951624017,2012-07-09 10:00:00+00:00,2599.5,39.0
2012-07-09 10:00:00+00:00,BUY,2596.5,2577.147842468039,1.0,100056.97951624017,2012-07-09 11:00:00+00:00,2603.75,7.25
2012-07-10 02:30:00+00:00,BUY,2601.5,2591.260743568343,1.0,100064.22951624017,2012-07-10 03:30:00+00:00,2598.0,-3.5
2012-07-10 04:30:00+00:00,BUY,2609.75,2594.56911135519,1.0,100060.72951624017,2012-07-10 10:30:00+00:00,2606.0,-3.75
2012-07-11 03:30:00+00:00,BUY,2578.75,2565.8309856882165,1.0,100056.97951624017,2012-07-11 04:30:00+00:00,2578.25,-0.5
2012-07-11 09:00:00+00:00,SELL,2575.25,2590.99366364201,1.0,100056.47951624017,2012-07-12 13:30:00+00:00,2543.75,31.5
2012-07-12 20:30:00+00:00,BUY,2541.75,2522.7276678875874,1.0,100087.97951624017,2012-07-16 10:00:00+00:00,2564.0,22.25
2012-07-16 10:00:00+00:00,BUY,2571.0,2551.5036037160926,1.0,100110.22951624017,2012-07-17 10:30:00+00:00,2566.5,-4.5
2012-07-17 14:30:00+00:00,BUY,2591.0,2560.921826436157,1.0,100105.72951624017,2012-07-20 08:00:00+00:00,2646.0,55.0
2012-07-20 08:00:00+00:00,BUY,2643.25,2625.637967548127,1.0,100160.72951624017,2012-07-20 09:00:00+00:00,2644.5,1.25
2012-07-23 15:00:00+00:00,BUY,2590.5,2550.376333996929,1.0,100161.97951624017,2012-07-24 10:30:00+00:00,2573.0,-17.5
2012-07-24 10:30:00+00:00,BUY,2574.0,2542.929121601678,1.0,100144.47951624017,2012-07-24 11:30:00+00:00,2577.75,3.75
2012-07-25 04:30:00+00:00,BUY,2533.75,2512.5681325556075,1.0,100148.22951624017,2012-07-25 05:30:00+00:00,2534.5,0.75
2012-07-25 23:30:00+00:00,SELL,2541.0,2557.620279188932,1.0,100148.97951624017,2012-07-26 00:30:00+00:00,2542.0,-1.0
2012-07-26 06:00:00+00:00,BUY,2548.5,2525.170490859555,1.0,100147.97951624017,2012-07-27 05:00:00+00:00,2574.5,26.0
2012-07-27 05:00:00+00:00,SELL,2574.0,2593.741855030778,1.0,100173.97951624017,2012-07-27 06:00:00+00:00,2576.75,-2.75
2012-07-27 08:30:00+00:00,BUY,2589.25,2564.8519318385293,1.0,100171.22951624017,2012-07-30 11:30:00+00:00,2634.5,45.25
2012-07-30 22:30:00+00:00,BUY,2646.75,2630.1150795988915,1.0,100216.47951624017,2012-07-30 23:30:00+00:00,2643.5,-3.25
2012-07-31 07:30:00+00:00,SELL,2645.5,2659.9136715960253,1.0,100213.22951624017,2012-08-01 06:30:00+00:00,2650.75,-5.25
2012-08-01 10:00:00+00:00,SELL,2638.5,2659.6604053564133,1.0,100207.97951624017,2012-08-02 08:30:00+00:00,2637.75,0.75
2012-08-02 08:30:00+00:00,BUY,2605.25,2572.8187305195897,1.0,100208.72951624017,2012-08-02 09:30:00+00:00,2608.0,2.75
2012-08-02 20:30:00+00:00,BUY,2619.0,2597.226149405215,1.0,100211.47951624017,2012-08-08 08:30:00+00:00,2703.75,84.75
2012-08-08 08:30:00+00:00,BUY,2702.5,2691.4603999975434,1.0,100296.22951624017,2012-08-08 09:30:00+00:00,2705.0,2.5
2012-08-08 11:00:00+00:00,BUY,2714.5,2696.338966594549,1.0,100298.72951624017,2012-08-08 12:00:00+00:00,2714.0,-0.5
2012-08-08 16:00:00+00:00,SELL,2708.5,2729.4223739621916,1.0,100298.22951624017,2012-08-08 22:30:00+00:00,2713.25,-4.75
2012-08-08 23:00:00+00:00,BUY,2717.25,2705.3171050760498,1.0,100293.47951624017,2012-08-09 05:00:00+00:00,2712.75,-4.5
2012-08-09 07:00:00+00:00,SELL,2708.5,2723.3506399062053,1.0,100288.97951624017,2012-08-09 10:00:00+00:00,2717.0,-8.5
2012-08-09 13:30:00+00:00,BUY,2715.5,2695.8719182558043,1.0,100280.47951624017,2012-08-09 14:30:00+00:00,2716.75,1.25
2012-08-09 19:30:00+00:00,SELL,2715.25,2728.0680630367465,1.0,100281.72951624017,2012-08-10 16:00:00+00:00,2721.25,-6.0
2012-08-10 16:00:00+00:00,BUY,2722.5,2707.0330413304764,1.0,100275.72951624017,2012-08-13 10:00:00+00:00,2707.0330413304764,-15.466958669523592
2012-08-13 10:30:00+00:00,BUY,2710.5,2691.618917055767,1.0,100260.26255757065,2012-08-13 11:30:00+00:00,2711.75,1.25
2012-08-13 14:30:00+00:00,BUY,2724.25,2697.4840984919674,1.0,100261.51255757065,2012-08-13 15:30:00+00:00,2721.5,-2.75
2012-08-14 05:30:00+00:00,SELL,2724.25,2741.924642575068,1.0,100258.76255757065,2012-08-14 06:30:00+00:00,2733.25,-9.0
2012-08-14 08:30:00+00:00,BUY,2739.25,2720.608656900263,1.0,100249.76255757065,2012-08-14 16:00:00+00:00,2727.75,-11.5
2012-08-14 16:00:00+00:00,BUY,2717.5,2686.8897692435557,1.0,100238.26255757065,2012-08-14 18:00:00+00:00,2724.5,7.0
2012-08-15 04:00:00+00:00,SELL,2723.5,2736.748781104571,1.0,100245.26255757065,2012-08-15 10:00:00+00:00,2734.0,-10.5
2012-08-16 06:00:00+00:00,SELL,2738.75,2748.9766629889377,1.0,100234.76255757065,2012-08-16 07:00:00+00:00,2741.0,-2.25
2012-08-16 08:30:00+00:00,BUY,2744.75,2734.131674021662,1.0,100232.51255757065,2012-08-20 07:30:00+00:00,2775.5,30.75
2012-08-20 07:30:00+00:00,BUY,2772.75,2756.749267750636,1.0,100263.26255757065,2012-08-20 10:00:00+00:00,2769.25,-3.5
2012-08-20 12:00:00+00:00,BUY,2780.25,2753.1597870472183,1.0,100259.76255757065,2012-08-20 13:00:00+00:00,2777.75,-2.5
2012-08-21 05:00:00+00:00,SELL,2786.25,2797.3921335669975,1.0,100257.26255757065,2012-08-21 09:00:00+00:00,2791.0,-4.75
2012-08-21 11:00:00+00:00,SELL,2783.75,2809.261650812305,1.0,100252.51255757065,2012-08-21 12:00:00+00:00,2780.5,3.25
2012-08-22 00:30:00+00:00,BUY,2770.0,2753.4739128417496,1.0,100255.76255757065,2012-08-22 01:30:00+00:00,2769.0,-1.0
2012-08-22 03:00:00+00:00,SELL,2767.0,2785.5440754560755,1.0,100254.76255757065,2012-08-22 14:30:00+00:00,2785.5440754560755,-18.54407545607546
2012-08-22 15:00:00+00:00,BUY,2783.5,2746.4422861618223,1.0,100236.21848211458,2012-08-23 09:00:00+00:00,2773.25,-10.25
2012-08-23 09:00:00+00:00,SELL,2771.75,2797.6022382512156,1.0,100225.96848211458,2012-08-24 11:30:00+00:00,2776.75,-5.0
2012-08-24 11:30:00+00:00,BUY,2774.5,2740.691756456908,1.0,100220.96848211458,2012-08-27 10:00:00+00:00,2778.75,4.25
2012-08-27 10:00:00+00:00,BUY,2784.25,2757.8075363301396,1.0,100225.21848211458,2012-08-27 11:00:00+00:00,2782.5,-1.75
2012-08-27 20:30:00+00:00,BUY,2780.5,2763.39609307129,1.0,100223.46848211458,2012-08-27 23:00:00+00:00,2776.5,-4.0
2012-08-28 03:00:00+00:00,SELL,2780.75,2795.50116437256,1.0,100219.46848211458,2012-08-28 04:00:00+00:00,2787.0,-6.25
2012-08-28 09:30:00+00:00,SELL,2767.5,2789.8383605610684,1.0,100213.21848211458,2012-08-28 12:00:00+00:00,2789.8383605610684,-22.338360561068384
2012-08-28 23:30:00+00:00,SELL,2784.0,2795.363730355227,1.0,100190.8801215535,2012-08-31 07:00:00+00:00,2773.75,10.25
2012-08-31 07:00:00+00:00,BUY,2773.0,2748.120092476864,1.0,100201.1301215535,2012-08-31 10:00:00+00:00,2748.120092476864,-24.8799075231359
2012-08-31 11:00:00+00:00,BUY,2777.25,2731.785320665958,1.0,100176.25021403037,2012-09-04 09:00:00+00:00,2767.5,-9.75
2012-09-04 09:00:00+00:00,SELL,2768.5,2789.7109768868236,1.0,100166.50021403037,2012-09-04 15:00:00+00:00,2776.25,-7.75
2012-09-04 15:00:00+00:00,BUY,2777.5,2737.867446205274,1.0,100158.75021403037,2012-09-04 16:00:00+00:00,2770.75,-6.75
2012-09-05 02:00:00+00:00,SELL,2764.75,2785.6362282667315,1.0,100152.00021403037,2012-09-05 10:30:00+00:00,2778.5,-13.75
2012-09-05 10:30:00+00:00,BUY,2760.0,2719.4688915195816,1.0,100138.25021403037,2012-09-05 11:30:00+00:00,2774.0,14.0
2012-09-05 13:30:00+00:00,SELL,2767.25,2815.402322196942,1.0,100152.25021403037,2012-09-06 04:00:00+00:00,2782.25,-15.0
2012-09-07 02:00:00+00:00,BUY,2824.0,2797.895545648011,1.0,100137.25021403037,2012-09-10 10:00:00+00:00,2814.0,-10.0
2012-09-10 10:00:00+00:00,SELL,2815.0,2848.0833413106147,1.0,100127.25021403037,2012-09-13 13:00:00+00:00,2816.0,-1.0
2012-09-13 13:00:00+00:00,BUY,2819.25,2767.756006636478,1.0,100126.25021403037,2012-09-24 06:00:00+00:00,2842.75,23.5
2012-09-24 20:00:00+00:00,BUY,2840.0,2826.637851965336,1.0,100149.75021403037,2012-09-24 21:00:00+00:00,2844.75,4.75
2012-09-25 06:00:00+00:00,SELL,2840.75,2850.8434930061485,1.0,100154.50021403037,2012-09-25 09:00:00+00:00,2849.75,-9.0
2012-09-25 09:00:00+00:00,BUY,2846.5,2835.8893121083197,1.0,100145.50021403037,2012-09-25 10:00:00+00:00,2839.5,-7.0
2012-09-25 12:30:00+00:00,SELL,2835.25,2854.0760630004584,1.0,100138.50021403037,2012-09-27 12:00:00+00:00,2799.25,36.0
2012-09-27 12:00:00+00:00,BUY,2810.5,2788.8290708269474,1.0,100174.50021403037,2012-09-28 07:00:00+00:00,2806.25,-4.25
2012-09-28 07:00:00+00:00,BUY,2807.25,2795.8118244089137,1.0,100170.25021403037,2012-09-28 08:00:00+00:00,2807.75,0.5
2012-10-01 03:30:00+00:00,BUY,2802.0,2784.6319368294676,1.0,100170.75021403037,2012-10-01 13:00:00+00:00,2796.5,-5.5
2012-10-02 01:30:00+00:00,BUY,2789.0,2777.543263918615,1.0,100165.25021403037,2012-10-02 02:30:00+00:00,2790.25,1.25
2012-10-02 11:30:00+00:00,SELL,2784.0,2810.349925237586,1.0,100166.50021403037,2012-10-03 05:30:00+00:00,2800.75,-16.75
2012-10-03 05:30:00+00:00,BUY,2800.0,2787.9092889574135,1.0,100149.75021403037,2012-10-04 10:00:00+00:00,2812.75,12.75
2012-10-04 10:00:00+00:00,SELL,2822.75,2846.1077064056603,1.0,100162.50021403037,2012-10-04 11:00:00+00:00,2821.25,1.5
2012-10-04 15:00:00+00:00,BUY,2825.25,2799.535709385173,1.0,100164.00021403037,2012-10-05 11:00:00+00:00,2827.75,2.5
2012-10-05 11:00:00+00:00,BUY,2826.0,2801.9561515682517,1.0,100166.50021403037,2012-10-05 12:00:00+00:00,2821.25,-4.75
2012-10-08 22:30:00+00:00,BUY,2785.0,2771.5058349473784,1.0,100161.75021403037,2012-10-08 23:30:00+00:00,2784.25,-0.75
2012-10-09 02:30:00+00:00,SELL,2781.25,2790.457937087732,1.0,100161.00021403037,2012-10-10 10:30:00+00:00,2741.0,40.25
2012-10-10 10:30:00+00:00,BUY,2735.0,2715.13984226739,1.0,100201.25021403037,2012-10-10 13:30:00+00:00,2721.0,-14.0
2012-10-10 13:30:00+00:00,SELL,2721.75,2745.231134335576,1.0,100187.25021403037,2012-10-10 14:30:00+00:00,2724.75,-3.0
2012-10-11 00:30:00+00:00,BUY,2725.0,2712.4105108450603,1.0,100184.25021403037,2012-10-11 01:30:00+00:00,2723.5,-1.5
2012-10-11 11:30:00+00:00,SELL,2724.5,2748.1045964237464,1.0,100182.75021403037,2012-10-12 10:30:00+00:00,2721.25,3.25
2012-10-12 10:30:00+00:00,BUY,2724.0,2701.56402081324,1.0,100186.00021403037,2012-10-12 11:30:00+00:00,2714.25,-9.75
2012-10-12 15:00:00+00:00,SELL,2715.75,2737.7865934414785,1.0,100176.25021403037,2012-10-15 03:30:00+00:00,2725.5,-9.75
2012-10-15 10:00:00+00:00,SELL,2709.0,2729.157428693741,1.0,100166.50021403037,2012-10-15 12:30:00+00:00,2729.157428693741,-20.157428693741167
2012-10-15 15:00:00+00:00,BUY,2730.75,2706.1622706197268,1.0,100146.34278533663,2012-10-16 02:30:00+00:00,2738.25,7.5
2012-10-16 06:30:00+00:00,BUY,2740.25,2727.7640853113758,1.0,100153.84278533663,2012-10-17 10:00:00+00:00,2769.5,29.25
2012-10-17 10:00:00+00:00,BUY,2772.75,2752.8156409294506,1.0,100183.09278533663,2012-10-18 03:30:00+00:00,2763.75,-9.0
2012-10-18 03:30:00+00:00,BUY,2764.75,2753.529156968528,1.0,100174.09278533663,2012-10-18 08:00:00+00:00,2764.0,-0.75
2012-10-19 10:30:00+00:00,SELL,2708.5,2735.1008717222503,1.0,100173.34278533663,2012-10-22 10:30:00+00:00,2684.25,24.25
2012-10-22 13:00:00+00:00,SELL,2668.5,2694.4374104373055,1.0,100197.59278533663,2012-10-22 16:00:00+00:00,2686.5,-18.0
2012-10-23 03:00:00+00:00,SELL,2676.25,2687.4131231718766,1.0,100179.59278533663,2012-10-23 04:00:00+00:00,2670.0,6.25
2012-10-23 14:00:00+00:00,BUY,2664.75,2631.0660894611688,1.0,100185.84278533663,2012-10-23 15:00:00+00:00,2672.25,7.5
2012-10-24 02:00:00+00:00,SELL,2667.5,2679.7224550480955,1.0,100193.34278533663,2012-10-24 09:00:00+00:00,2679.7224550480955,-12.222455048095526
2012-10-24 10:00:00+00:00,SELL,2662.5,2684.875651148448,1.0,100181.12033028854,2012-10-24 11:00:00+00:00,2660.0,2.5
2012-10-24 22:30:00+00:00,BUY,2661.5,2644.244896528759,1.0,100183.62033028854,2012-10-24 23:30:00+00:00,2661.0,-0.5
2012-10-25 10:30:00+00:00,SELL,2655.5,2679.0575479009694,1.0,100183.12033028854,2012-10-26 09:00:00+00:00,2649.5,6.0
2012-10-26 09:00:00+00:00,BUY,2650.25,2625.53675832817,1.0,100189.12033028854,2012-10-29 07:30:00+00:00,2636.75,-13.5
2012-10-30 04:00:00+00:00,BUY,2649.0,2633.602931929155,1.0,100175.62033028854,2012-10-31 08:30:00+00:00,2661.5,12.5
2012-10-31 09:30:00+00:00,SELL,2649.75,2672.0072549802844,1.0,100188.12033028854,2012-11-01 08:00:00+00:00,2647.75,2.0
2012-11-01 08:00:00+00:00,BUY,2646.5,2631.6135156832097,1.0,100190.12033028854,2012-11-02 10:30:00+00:00,2677.5,31.0
2012-11-02 10:30:00+00:00,BUY,2679.0,2656.2085006251696,1.0,100221.12033028854,2012-11-02 11:30:00+00:00,2679.25,0.25
2012-11-05 08:30:00+00:00,BUY,2649.25,2629.323922469766,1.0,100221.37033028854,2012-11-05 09:30:00+00:00,2651.25,2.0
2012-11-06 03:00:00+00:00,SELL,2661.0,2671.9613191820135,1.0,100223.37033028854,2012-11-06 04:00:00+00:00,2661.25,-0.25
2012-11-06 10:00:00+00:00,SELL,2666.5,2684.980306667185,1.0,100223.12033028854,2012-11-06 11:00:00+00:00,2669.5,-3.0
2012-11-06 11:30:00+00:00,BUY,2683.75,2660.5329814396223,1.0,100220.12033028854,2012-11-06 21:30:00+00:00,2660.5329814396223,-23.21701856037771
2012-11-07 02:30:00+00:00,BUY,2685.25,2661.979343172644,1.0,100196.90331172817,2012-11-07 07:00:00+00:00,2661.979343172644,-23.270656827356106
2012-11-07 22:30:00+00:00,BUY,2617.75,2593.3227954569375,1.0,100173.63265490081,2012-11-07 23:30:00+00:00,2619.75,2.0
2012-11-08 02:30:00+00:00,SELL,2618.75,2635.1998910915013,1.0,100175.63265490081,2012-11-09 10:00:00+00:00,2574.75,44.0
2012-11-09 10:00:00+00:00,BUY,2584.5,2557.47578164741,1.0,100219.63265490081,2012-11-12 11:00:00+00:00,2575.0,-9.5
2012-11-13 07:30:00+00:00,BUY,2563.75,2545.139894321026,1.0,100210.13265490081,2012-11-13 08:30:00+00:00,2564.0,0.25
2012-11-13 10:00:00+00:00,BUY,2572.0,2546.200126197623,1.0,100210.38265490081,2012-11-13 11:00:00+00:00,2581.0,9.0
2012-11-13 21:30:00+00:00,SELL,2577.0,2596.4559166608415,1.0,100219.38265490081,2012-11-13 22:30:00+00:00,2576.0,1.0
2012-11-14 07:00:00+00:00,SELL,2572.75,2588.281728976385,1.0,100220.38265490081,2012-11-14 08:00:00+00:00,2570.5,2.25
2012-11-15 03:30:00+00:00,BUY,2536.25,2515.64283750775,1.0,100222.63265490081,2012-11-15 04:30:00+00:00,2533.75,-2.5
2012-11-15 10:30:00+00:00,SELL,2516.75,2547.7421644409487,1.0,100220.13265490081,2012-11-16 08:30:00+00:00,2530.75,-14.0
2012-11-16 08:30:00+00:00,BUY,2530.25,2510.8509577028904,1.0,100206.13265490081,2012-11-16 09:30:00+00:00,2510.8509577028904,-19.399042297109645
2012-11-16 12:00:00+00:00,BUY,2534.5,2490.8357917813237,1.0,100186.7336126037,2012-11-16 13:00:00+00:00,2531.25,-3.25
2012-11-20 03:00:00+00:00,SELL,2585.0,2599.3211638183498,1.0,100183.4836126037,2012-11-20 04:00:00+00:00,2581.25,3.75
2012-11-20 08:30:00+00:00,BUY,2592.0,2573.089770456756,1.0,100187.2336126037,2012-11-20 13:00:00+00:00,2573.089770456756,-18.910229543243986
2012-11-20 20:30:00+00:00,BUY,2596.25,2574.124363362948,1.0,100168.32338306046,2012-11-20 21:30:00+00:00,2594.5,-1.75
2012-11-21 01:30:00+00:00,SELL,2582.5,2599.9496459603643,1.0,100166.57338306046,2012-11-21 09:30:00+00:00,2599.9496459603643,-17.44964596036425
2012-11-21 10:00:00+00:00,BUY,2590.0,2566.5251852660867,1.0,100149.12373710009,2012-11-22 10:00:00+00:00,2602.5,12.5
2012-11-22 10:00:00+00:00,SELL,2601.5,2610.8946474480576,1.0,100161.62373710009,2012-11-22 11:00:00+00:00,2601.5,0.0
2012-11-23 01:30:00+00:00,BUY,2603.75,2598.0149617020857,1.0,100161.62373710009,2012-11-23 03:30:00+00:00,2598.0149617020857,-5.735038297914343
2012-11-23 06:30:00+00:00,SELL,2604.5,2614.1169685102304,1.0,100155.88869880217,2012-11-23 08:30:00+00:00,2609.25,-4.75
2012-11-26 02:00:00+00:00,SELL,2624.0,2639.4152664059943,1.0,100151.13869880217,2012-11-26 03:00:00+00:00,2628.25,-4.25
2012-11-26 05:00:00+00:00,BUY,2624.75,2609.722864780932,1.0,100146.88869880217,2012-11-27 06:30:00+00:00,2648.0,23.25
2012-11-27 12:00:00+00:00,BUY,2651.75,2622.5410290461687,1.0,100170.13869880217,2012-11-27 14:30:00+00:00,2644.75,-7.0
2012-11-28 00:00:00+00:00,SELL,2641.0,2656.201040305802,1.0,100163.13869880217,2012-11-28 11:30:00+00:00,2642.75,-1.75
2012-11-29 11:30:00+00:00,SELL,2674.5,2711.778857255748,1.0,100161.38869880217,2012-11-29 12:30:00+00:00,2679.25,-4.75
2012-11-29 22:00:00+00:00,BUY,2680.75,2661.621289245704,1.0,100156.63869880217,2012-11-30 09:00:00+00:00,2680.25,-0.5
2012-12-02 20:00:00+00:00,BUY,2684.25,2658.5447415115696,1.0,100156.13869880217,2012-12-02 21:00:00+00:00,2688.25,4.0
2012-12-03 04:30:00+00:00,SELL,2682.0,2700.432856299607,1.0,100160.13869880217,2012-12-03 08:00:00+00:00,2693.0,-11.0
2012-12-03 08:00:00+00:00,BUY,2692.75,2669.8873384112526,1.0,100149.13869880217,2012-12-03 09:00:00+00:00,2694.5,1.75
2012-12-03 10:30:00+00:00,SELL,2682.75,2714.7640530415397,1.0,100150.88869880217,2012-12-03 11:30:00+00:00,2681.75,1.0
2012-12-04 04:00:00+00:00,BUY,2673.75,2655.618054744943,1.0,100151.88869880217,2012-12-04 05:00:00+00:00,2673.25,-0.5
2012-12-04 10:00:00+00:00,SELL,2652.0,2680.9815021175614,1.0,100151.38869880217,2012-12-05 03:00:00+00:00,2675.75,-23.75
2012-12-05 08:30:00+00:00,SELL,2666.25,2686.318155426543,1.0,100127.63869880217,2012-12-06 11:00:00+00:00,2656.5,9.75
2012-12-06 11:00:00+00:00,SELL,2655.75,2695.0445063808165,1.0,100137.38869880217,2012-12-06 12:00:00+00:00,2657.5,-1.75
2012-12-07 02:00:00+00:00,SELL,2653.25,2671.496318528672,1.0,100135.63869880217,2012-12-07 03:00:00+00:00,2650.5,2.75
2012-12-07 08:30:00+00:00,BUY,2662.0,2633.3210674012826,1.0,100138.38869880217,2012-12-07 10:30:00+00:00,2633.3210674012826,-28.678932598717438
2012-12-09 22:30:00+00:00,BUY,2638.75,2612.4896108099665,1.0,100109.70976620345,2012-12-09 23:30:00+00:00,2637.5,-1.25
2012-12-10 02:00:00+00:00,SELL,2625.0,2647.8214610673867,1.0,100108.45976620345,2012-12-10 09:30:00+00:00,2647.8214610673867,-22.821461067386736
2012-12-10 21:30:00+00:00,SELL,2648.0,2674.9485401385086,1.0,100085.63830513606,2012-12-10 22:30:00+00:00,2648.75,-0.75
2012-12-11 00:00:00+00:00,BUY,2648.5,2626.643509033612,1.0,100084.88830513606,2012-12-12 16:00:00+00:00,2674.5,26.0
2012-12-13 03:00:00+00:00,BUY,2676.5,2649.736175817283,1.0,100110.88830513606,2012-12-13 04:00:00+00:00,2671.25,-5.25
2012-12-13 07:30:00+00:00,SELL,2665.5,2693.0026007728784,1.0,100105.63830513606,2012-12-17 10:00:00+00:00,2639.25,26.25
2012-12-17 10:00:00+00:00,BUY,2629.25,2589.4597418790554,1.0,100131.88830513606,2012-12-17 11:00:00+00:00,2637.0,7.75
2012-12-18 08:30:00+00:00,SELL,2673.25,2702.081404844352,1.0,100139.63830513606,2012-12-18 09:30:00+00:00,2676.25,-3.0
2012-12-18 10:30:00+00:00,BUY,2684.0,2648.7748527816207,1.0,100136.63830513606,2012-12-19 18:30:00+00:00,2686.25,2.25
2012-12-20 04:00:00+00:00,BUY,2692.75,2679.0158143459175,1.0,100138.88830513606,2012-12-20 05:00:00+00:00,2692.75,0.0
2012-12-20 09:30:00+00:00,SELL,2676.0,2701.4156337803684,1.0,100138.88830513606,2012-12-24 09:30:00+00:00,2653.0,23.0
2012-12-24 09:30:00+00:00,BUY,2651.0,2636.8646948173405,1.0,100161.88830513606,2012-12-24 10:00:00+00:00,2636.8646948173405,-14.135305182659522
2012-12-27 02:00:00+00:00,BUY,2632.5,2624.1900561866805,1.0,100147.7529999534,2012-12-27 03:00:00+00:00,2628.5,-4.0
2012-12-27 06:00:00+00:00,BUY,2636.25,2625.7177721076737,1.0,100143.7529999534,2012-12-27 07:00:00+00:00,2635.25,-1.0
2012-12-27 10:00:00+00:00,SELL,2612.5,2633.087536362144,1.0,100142.7529999534,2012-12-27 15:30:00+00:00,2624.5,-12.0
2012-12-28 03:00:00+00:00,SELL,2622.75,2635.903240772643,1.0,100130.7529999534,2012-12-28 04:00:00+00:00,2622.0,0.75
2012-12-28 10:30:00+00:00,BUY,2622.25,2597.8642974149516,1.0,100131.5029999534,2012-12-28 16:00:00+00:00,2597.8642974149516,-24.38570258504842
2012-12-28 16:30:00+00:00,SELL,2583.25,2613.483380984202,1.0,100107.11729736836,2012-12-31 09:00:00+00:00,2601.25,-18.0
2012-12-31 09:00:00+00:00,BUY,2596.0,2571.496448466855,1.0,100089.11729736836,2013-01-03 10:00:00+00:00,2740.5,144.5
2013-01-03 10:00:00+00:00,BUY,2740.25,2714.1290527947344,1.0,100233.61729736836,2013-01-03 15:00:00+00:00,2732.75,-7.5
2013-01-04 03:00:00+00:00,BUY,2728.0,2718.5243721881707,1.0,100226.11729736836,2013-01-04 04:00:00+00:00,2730.0,2.0
2013-01-04 09:30:00+00:00,SELL,2726.0,2740.719364102316,1.0,100228.11729736836,2013-01-04 10:30:00+00:00,2719.75,6.25
2013-01-07 02:00:00+00:00,BUY,2714.25,2705.209065996841,1.0,100234.36729736836,2013-01-07 03:00:00+00:00,2712.25,-2.0
2013-01-07 07:00:00+00:00,BUY,2713.0,2703.7833744396567,1.0,100232.36729736836,2013-01-07 08:00:00+00:00,2710.0,-3.0
2013-01-07 10:00:00+00:00,BUY,2714.75,2699.5358646705854,1.0,100229.36729736836,2013-01-07 11:00:00+00:00,2714.25,-0.5
2013-01-08 01:30:00+00:00,SELL,2710.75,2722.140709171882,1.0,100228.86729736836,2013-01-08 02:30:00+00:00,2710.25,0.5
2013-01-08 06:30:00+00:00,BUY,2719.0,2708.008770655678,1.0,100229.36729736836,2013-01-08 09:30:00+00:00,2708.008770655678,-10.991229344322164
2013-01-09 04:00:00+00:00,SELL,2714.5,2724.9230902931367,1.0,100218.37606802404,2013-01-09 10:00:00+00:00,2722.0,-7.5
2013-01-09 22:00:00+00:00,BUY,2728.25,2716.497382227189,1.0,100210.87606802404,2013-01-10 04:00:00+00:00,2726.0,-2.25
2013-01-10 04:30:00+00:00,BUY,2730.5,2719.4736775012934,1.0,100208.62606802404,2013-01-10 11:00:00+00:00,2722.75,-7.75
2013-01-10 11:00:00+00:00,SELL,2720.25,2741.392178764219,1.0,100200.87606802404,2013-01-10 18:00:00+00:00,2742.5,-22.25
2013-01-10 18:00:00+00:00,BUY,2741.5,2721.532668196453,1.0,100178.62606802404,2013-01-11 10:30:00+00:00,2734.5,-7.0
2013-01-11 10:30:00+00:00,BUY,2735.75,2721.0493802978044,1.0,100171.62606802404,2013-01-14 06:00:00+00:00,2733.5,-2.25
