Entry_Time,Exit_Time,Side,Entry,Exit,Contract,PnL,Equity
2010-05-14 12:00:00+00:00,2010-05-19 10:00:00+00:00,short,1896.5,1854.7540657603308,2010-06,41.74593423966917,32.95899187336886
2010-05-20 07:00:00+00:00,2010-05-24 20:00:00+00:00,short,1839.25,1794.8795072245293,2010-06,44.370492775470666,77.32948464883953
2010-05-24 23:00:00+00:00,2010-05-27 01:00:00+00:00,short,1785.25,1808.5740902504099,2010-06,-23.32409025040988,54.005394398429644
2010-05-27 11:00:00+00:00,2010-06-03 09:00:00+00:00,long,1845.5,1891.4986717827574,2010-06,45.998671782757356,100.004066181187
2010-06-03 10:00:00+00:00,2010-06-07 12:00:00+00:00,long,1887.75,1870.857731153301,2010-09,-16.892268846698926,83.11179733448807
2010-06-07 15:00:00+00:00,2010-06-10 14:00:00+00:00,short,1795.75,1823.0802821553316,2010-09,-27.330282155331588,55.781515179156486
2010-06-11 15:00:00+00:00,2010-06-15 18:00:00+00:00,long,1845.0,1891.849068094692,2010-09,46.84906809469203,102.63058327384852
2010-06-15 19:00:00+00:00,2010-06-18 10:00:00+00:00,long,1890.25,1922.7007307351855,2010-09,32.450730735185516,135.08131400903403
2010-06-18 11:00:00+00:00,2010-06-22 13:00:00+00:00,long,1915.0,1899.8441909339044,2010-09,-15.155809066095571,119.92550494293846
2010-06-23 10:00:00+00:00,2010-06-25 12:00:00+00:00,short,1868.0,1839.039974917764,2010-09,28.960025082235916,148.88553002517438
2010-06-29 02:00:00+00:00,2010-07-01 04:00:00+00:00,short,1818.75,1788.83565930159,2010-09,29.914340698409887,178.79987072358426
2010-07-01 05:00:00+00:00,2010-07-06 06:00:00+00:00,short,1729.5,1745.3168269076396,2010-09,-15.816826907639552,162.9830438159447
2010-07-07 14:00:00+00:00,2010-07-09 16:00:00+00:00,long,1770.0,1803.1115146804323,2010-09,33.111514680432265,196.09455849637698
2010-07-11 18:00:00+00:00,2010-07-13 20:00:00+00:00,long,1810.75,1836.7942156483114,2010-09,26.044215648311365,222.13877414468834
2010-07-13 21:00:00+00:00,2010-07-15 23:00:00+00:00,long,1863.75,1848.259987647837,2010-09,-15.490012352162921,206.64876179252542
2010-07-16 15:00:00+00:00,2010-07-20 18:00:00+00:00,short,1802.25,1820.134452644217,2010-09,-17.884452644216935,188.76430914830848
2010-07-20 19:00:00+00:00,2010-07-27 03:00:00+00:00,long,1851.0,1892.2989559011935,2010-09,41.298955901193494,230.06326504950198
2010-07-27 04:00:00+00:00,2010-07-29 06:00:00+00:00,long,1893.25,1883.508105433743,2010-09,-9.741894566257088,220.3213704832449
2010-07-29 12:00:00+00:00,2010-08-02 14:00:00+00:00,short,1847.5,1863.8094954348842,2010-09,-16.309495434884184,204.0118750483607
2010-08-02 15:00:00+00:00,2010-08-06 08:00:00+00:00,long,1896.75,1882.6153053180626,2010-09,-14.13469468193739,189.87718036642332
2010-08-09 02:00:00+00:00,2010-08-11 04:00:00+00:00,long,1906.25,1891.879514854434,2010-09,-14.370485145565908,175.5066952208574
2010-08-11 05:00:00+00:00,2010-08-13 07:00:00+00:00,short,1869.5,1841.7218895918054,2010-09,27.778110408194607,203.28480562905202
2010-08-15 20:00:00+00:00,2010-08-17 22:00:00+00:00,short,1808.0,1822.6604711117532,2010-09,-14.660471111753168,188.62433451729885
2010-08-18 13:00:00+00:00,2010-08-20 15:00:00+00:00,long,1860.75,1846.9181499937765,2010-09,-13.831850006223476,174.79248451107537
2010-08-23 05:00:00+00:00,2010-08-25 07:00:00+00:00,long,1835.0,1824.0175913125079,2010-09,-10.982408687492125,163.81007582358325
2010-08-25 08:00:00+00:00,2010-08-27 10:00:00+00:00,short,1759.0,1774.09315737213,2010-09,-15.093157372130008,148.71691845145324
2010-08-31 03:00:00+00:00,2010-09-02 05:00:00+00:00,short,1757.25,1772.2063935902918,2010-09,-14.956393590291782,133.76052486116146
2010-09-02 06:00:00+00:00,2010-09-06 08:00:00+00:00,long,1818.75,1847.1143206458592,2010-12,28.364320645859152,162.1248455070206
2010-09-06 09:00:00+00:00,2010-09-09 09:00:00+00:00,long,1872.5,1894.8925081248344,2010-12,22.39250812483442,184.51735363185503
2010-09-09 10:00:00+00:00,2010-09-13 12:00:00+00:00,long,1885.0,1916.544115443121,2010-12,31.544115443120972,216.061469074976
2010-09-13 13:00:00+00:00,2010-09-16 15:00:00+00:00,long,1913.0,1946.5082094253848,2010-12,33.50820942538485,249.56967850036085
2010-09-16 16:00:00+00:00,2010-09-21 09:00:00+00:00,long,1954.25,1988.329976298292,2010-12,34.07997629829197,283.6496547986528
2010-09-21 10:00:00+00:00,2010-09-23 15:00:00+00:00,long,1985.25,1974.8295240574348,2010-12,-10.42047594256519,273.22917885608763
2010-09-24 05:00:00+00:00,2010-09-28 08:00:00+00:00,long,1992.0,2016.2078967442508,2010-12,24.207896744250775,297.4370756003384
2010-09-30 09:00:00+00:00,2010-10-04 11:00:00+00:00,long,2018.0,2003.8637922750954,2010-12,-14.13620772490458,283.3008678754338
2010-10-04 12:00:00+00:00,2010-10-06 14:00:00+00:00,short,1966.5,1982.8825919424419,2010-12,-16.382591942441877,266.91827593299195
2010-10-07 18:00:00+00:00,2010-10-13 04:00:00+00:00,long,2014.25,2048.3129285175605,2010-12,34.06292851756052,300.98120445055247
2010-10-13 05:00:00+00:00,2010-10-15 11:00:00+00:00,long,2054.5,2081.182631050704,2010-12,26.682631050704003,327.6638355012565
2010-10-15 12:00:00+00:00,2010-10-19 14:00:00+00:00,long,2079.25,2062.588968233914,2010-12,-16.661031766086126,311.00280373517035
2010-10-20 05:00:00+00:00,2010-10-24 18:00:00+00:00,long,2078.75,2106.981938509686,2010-12,28.231938509686188,339.23474224485653
2010-10-24 19:00:00+00:00,2010-10-28 08:00:00+00:00,long,2105.75,2130.7857802381304,2010-12,25.035780238130428,364.27052248298696
2010-10-28 09:00:00+00:00,2010-11-01 15:00:00+00:00,long,2126.0,2114.981490892092,2010-12,-11.018509107907903,353.25201337507906
2010-11-02 04:00:00+00:00,2010-11-04 06:00:00+00:00,long,2134.25,2152.9382796950504,2010-12,18.68827969505037,371.9402930701294
2010-11-04 07:00:00+00:00,2010-11-09 15:00:00+00:00,long,2179.25,2168.8697058777793,2010-12,-10.380294122220675,361.55999894790875
2010-11-10 15:00:00+00:00,2010-11-14 18:00:00+00:00,long,2184.5,2170.0481138192395,2010-12,-14.451886180760539,347.1081127671482
2010-11-15 19:00:00+00:00,2010-11-18 10:00:00+00:00,short,2117.5,2133.7952150923843,2010-12,-16.295215092384296,330.8128976747639
2010-11-21 18:00:00+00:00,2010-11-23 20:00:00+00:00,long,2146.0,2131.63251789717,2010-12,-14.367482102829854,316.44541557193406
2010-11-24 09:00:00+00:00,2010-11-29 09:00:00+00:00,long,2145.25,2127.967330820353,2010-12,-17.2826691796472,299.16274639228686
2010-11-29 10:00:00+00:00,2010-12-01 12:00:00+00:00,short,2123.5,2141.5713773477746,2010-12,-18.071377347774614,281.09136904451225
2010-12-01 13:00:00+00:00,2010-12-07 04:00:00+00:00,long,2167.75,2202.2167764353517,2011-03,34.466776435351676,315.5581454798639
2010-12-07 05:00:00+00:00,2010-12-09 10:00:00+00:00,long,2211.25,2199.0887747314127,2011-03,-12.161225268587259,303.39692021127667
2010-12-10 07:00:00+00:00,2010-12-21 09:00:00+00:00,long,2207.0,2231.2860567840244,2011-03,24.286056784024368,327.68297699530103
2010-12-21 10:00:00+00:00,2010-12-26 18:00:00+00:00,long,2230.75,2221.738901664046,2011-03,-9.011098335954102,318.67187865934693
2010-12-27 09:00:00+00:00,2010-12-29 11:00:00+00:00,short,2208.25,2217.5916863921584,2011-03,-9.341686392158408,309.3301922671885
2010-12-29 12:00:00+00:00,2010-12-31 14:00:00+00:00,long,2234.25,2226.887308956616,2011-03,-7.362691043384075,301.96750122380445
2010-12-31 15:00:00+00:00,2011-01-04 18:00:00+00:00,short,2217.75,2226.134733839596,2011-03,-8.38473383959581,293.58276738420864
2011-01-05 05:00:00+00:00,2011-01-07 07:00:00+00:00,short,2232.25,2241.963614674058,2011-03,-9.713614674058135,283.8691527101505
2011-01-07 08:00:00+00:00,2011-01-12 04:00:00+00:00,long,2278.0,2297.1807419930265,2011-03,19.18074199302646,303.04989470317696
2011-01-12 05:00:00+00:00,2011-01-14 13:00:00+00:00,long,2297.75,2316.8733660736707,2011-03,19.123366073670695,322.17326077684766
2011-01-14 14:00:00+00:00,2011-01-19 01:00:00+00:00,long,2317.25,2337.9915509984876,2011-03,20.741550998487583,342.91481177533524
2011-01-19 02:00:00+00:00,2011-01-21 04:00:00+00:00,long,2333.5,2322.4479670201836,2011-03,-11.052032979816431,331.8627787955188
2011-01-21 16:00:00+00:00,2011-01-25 19:00:00+00:00,short,2265.0,2280.8839527619316,2011-03,-15.883952761931596,315.9788260335872
2011-01-25 20:00:00+00:00,2011-01-28 11:00:00+00:00,long,2303.5,2289.209557436272,2011-03,-14.290442563727993,301.6883834698592
2011-01-28 12:00:00+00:00,2011-02-01 14:00:00+00:00,short,2275.0,2293.9165529988727,2011-03,-18.916552998872703,282.7718304709865
2011-02-01 15:00:00+00:00,2011-02-07 10:00:00+00:00,long,2322.5,2350.795172225282,2011-03,28.29517222528193,311.06700269626845
2011-02-07 11:00:00+00:00,2011-02-10 03:00:00+00:00,long,2355.0,2343.94600007364,2011-03,-11.05399992636012,300.0130027699083
2011-02-10 12:00:00+00:00,2011-02-15 21:00:00+00:00,long,2361.0,2386.616585946861,2011-03,25.61658594686105,325.6295887167694
2011-02-15 22:00:00+00:00,2011-02-21 09:00:00+00:00,long,2389.5,2378.823109346052,2011-03,-10.676890653947794,314.9526980628216
2011-02-21 10:00:00+00:00,2011-02-23 18:00:00+00:00,short,2369.0,2344.6864730460484,2011-03,24.313526953951623,339.2662250167732
2011-02-24 02:00:00+00:00,2011-02-28 04:00:00+00:00,short,2283.5,2299.9346870202153,2011-03,-16.43468702021528,322.8315379965579
2011-02-28 09:00:00+00:00,2011-03-02 11:00:00+00:00,long,2358.75,2344.823119276682,2011-03,-13.926880723317936,308.90465727324
2011-03-03 06:00:00+00:00,2011-03-07 11:00:00+00:00,long,2343.75,2327.593307194558,2011-06,-16.156692805442162,292.74796446779783
2011-03-07 12:00:00+00:00,2011-03-14 22:00:00+00:00,short,2310.0,2261.643095786915,2011-06,48.35690421308482,341.10486868088265
2011-03-14 23:00:00+00:00,2011-03-21 11:00:00+00:00,short,2241.25,2270.6277755888364,2011-06,-29.377775588836357,311.7270930920463
2011-03-21 13:00:00+00:00,2011-03-24 11:00:00+00:00,long,2263.25,2299.7769242536287,2011-06,36.52692425362875,348.25401734567504
2011-03-24 12:00:00+00:00,2011-03-30 02:00:00+00:00,long,2301.5,2335.432859748922,2011-06,33.932859748922056,382.1868770945971
2011-03-30 03:00:00+00:00,2011-04-04 13:00:00+00:00,long,2336.25,2323.8124512479235,2011-06,-12.43754875207651,369.7493283425206
2011-04-05 12:00:00+00:00,2011-04-07 14:00:00+00:00,long,2338.0,2324.4485729234093,2011-06,-13.551427076590699,356.1979012659299
2011-04-08 04:00:00+00:00,2011-04-12 06:00:00+00:00,long,2335.0,2322.2409075765263,2011-06,-12.759092423473703,343.4388088424562
2011-04-18 09:00:00+00:00,2011-04-20 11:00:00+00:00,short,2258.5,2275.2931552294326,2011-06,-16.793155229432614,326.64565361302357
2011-04-20 12:00:00+00:00,2011-04-26 05:00:00+00:00,long,2350.25,2385.167657458517,2011-06,34.91765745851717,361.56331107154074
2011-04-26 06:00:00+00:00,2011-04-28 09:00:00+00:00,long,2385.5,2406.098763366608,2011-06,20.598763366608182,382.1620744381489
2011-04-29 12:00:00+00:00,2011-05-03 14:00:00+00:00,long,2408.5,2398.278282019037,2011-06,-10.221717980963149,371.94035645718577
2011-05-06 08:00:00+00:00,2011-05-11 12:00:00+00:00,long,2403.0,2384.5811171099213,2011-06,-18.41888289007875,353.521473567107
2011-05-11 13:00:00+00:00,2011-05-16 13:00:00+00:00,short,2379.25,2340.7626186676252,2011-06,38.48738133237475,392.0088548994818
2011-05-16 14:00:00+00:00,2011-05-18 16:00:00+00:00,short,2340.0,2358.745287539745,2011-06,-18.745287539744822,373.26356735973695
2011-05-22 19:00:00+00:00,2011-05-24 21:00:00+00:00,short,2339.5,2305.9578784396017,2011-06,33.5421215603983,406.80568892013525
2011-05-24 22:00:00+00:00,2011-05-27 00:00:00+00:00,short,2285.25,2302.15095143769,2011-06,-16.900951437689855,389.9047374824454
2011-05-27 10:00:00+00:00,2011-05-31 18:00:00+00:00,long,2336.0,2364.9230617353523,2011-06,28.92306173535235,418.82779921779775
2011-05-31 19:00:00+00:00,2011-06-02 21:00:00+00:00,long,2377.25,2361.96192847736,2011-06,-15.288071522640166,403.5397276951576
2011-06-03 08:00:00+00:00,2011-06-07 15:00:00+00:00,short,2299.5,2265.9642012418926,2011-09,33.535798758107376,437.07552645326496
2011-06-10 11:00:00+00:00,2011-06-14 13:00:00+00:00,short,2228.5,2247.296446101252,2011-09,-18.79644610125206,418.2790803520129
2011-06-15 12:00:00+00:00,2011-06-21 10:00:00+00:00,short,2209.0,2229.861467159369,2011-09,-20.861467159369113,397.4176131926438
2011-06-21 11:00:00+00:00,2011-06-23 13:00:00+00:00,long,2240.75,2225.1943521284047,2011-09,-15.555647871595284,381.8619653210485
2011-06-23 14:00:00+00:00,2011-06-28 10:00:00+00:00,long,2231.0,2270.039746191863,2011-09,39.03974619186283,420.90171151291133
2011-06-28 11:00:00+00:00,2011-06-30 13:00:00+00:00,long,2272.0,2304.759163185221,2011-09,32.75916318522104,453.6608746981324
2011-06-30 14:00:00+00:00,2011-07-04 22:00:00+00:00,long,2318.75,2348.3235374482783,2011-09,29.57353744827833,483.2344121464107
2011-07-04 23:00:00+00:00,2011-07-07 01:00:00+00:00,long,2363.5,2383.247071001184,2011-09,19.74707100118394,502.98148314759464
2011-07-07 02:00:00+00:00,2011-07-11 10:00:00+00:00,long,2384.75,2370.5296520488578,2011-09,-14.22034795114223,488.7611351964524
2011-07-11 21:00:00+00:00,2011-07-18 11:00:00+00:00,short,2351.5,2313.861253897765,2011-09,37.63874610223502,526.3998812986874
2011-07-19 08:00:00+00:00,2011-07-21 10:00:00+00:00,long,2366.0,2400.7111496639754,2011-09,34.71114966397545,561.1110309626629
2011-07-21 11:00:00+00:00,2011-07-27 10:00:00+00:00,long,2396.5,2370.2909418797035,2011-09,-26.209058120296504,534.9019728423664
2011-07-27 11:00:00+00:00,2011-08-01 10:00:00+00:00,short,2385.5,2346.5886077478845,2011-09,38.91139225211555,573.8133650944819
2011-08-01 11:00:00+00:00,2011-08-04 08:00:00+00:00,short,2327.25,2270.5786966369888,2011-09,56.67130336301125,630.4846684574932
2011-08-04 10:00:00+00:00,2011-08-08 12:00:00+00:00,short,2254.0,2191.090866649045,2011-09,62.90913335095502,693.3938018084482
2011-08-08 15:00:00+00:00,2011-08-10 22:00:00+00:00,short,2054.0,2117.6930412172246,2011-09,-63.69304121722462,629.7007605912236
2011-08-12 11:00:00+00:00,2011-08-18 02:00:00+00:00,long,2189.0,2146.8531354422817,2011-09,-42.146864557718345,587.5538960335052
2011-08-18 03:00:00+00:00,2011-08-22 05:00:00+00:00,short,2146.5,2093.9218003990936,2011-09,52.57819960090637,640.1320956344116
2011-08-24 09:00:00+00:00,2011-08-29 09:00:00+00:00,long,2135.25,2197.6875693652964,2011-09,62.43756936529644,702.569664999708
2011-08-29 10:00:00+00:00,2011-08-31 12:00:00+00:00,long,2202.5,2252.3040098674537,2011-09,49.804009867453715,752.3736748671618
2011-08-31 20:00:00+00:00,2011-09-04 22:00:00+00:00,long,2245.5,2221.259453470224,2011-09,-24.24054652977611,728.1331283373856
2011-09-04 23:00:00+00:00,2011-09-07 06:00:00+00:00,short,2155.0,2180.8004979198017,2011-12,-25.800497919801728,702.3326304175839
2011-09-07 07:00:00+00:00,2011-09-09 11:00:00+00:00,long,2186.0,2157.7357757763384,2011-12,-28.264224223661586,674.0684061939223
2011-09-09 12:00:00+00:00,2011-09-13 14:00:00+00:00,short,2166.5,2204.7017948592897,2011-12,-38.20179485928975,635.8666113346326
2011-09-13 15:00:00+00:00,2011-09-15 18:00:00+00:00,long,2215.0,2295.1149622814355,2011-12,80.11496228143551,715.9815736160681
2011-09-15 19:00:00+00:00,2011-09-21 16:00:00+00:00,long,2283.0,2248.8309610720644,2011-12,-34.16903892793562,681.8125346881325
2011-09-21 18:00:00+00:00,2011-09-26 02:00:00+00:00,short,2243.25,2178.995362693545,2011-12,64.25463730645515,746.0671719945876
2011-09-27 06:00:00+00:00,2011-09-29 10:00:00+00:00,long,2253.0,2227.5026139795245,2011-12,-25.49738602047546,720.5697859741122
2011-09-29 14:00:00+00:00,2011-10-03 16:00:00+00:00,short,2167.5,2088.3816397498695,2011-12,79.11836025013054,799.6881462242427
2011-10-03 18:00:00+00:00,2011-10-05 20:00:00+00:00,short,2066.75,2101.0453048524687,2011-12,-34.29530485246869,765.392841371774
2011-10-06 03:00:00+00:00,2011-10-10 06:00:00+00:00,long,2176.0,2230.6231856312634,2011-12,54.62318563126337,820.0160270030374
2011-10-10 07:00:00+00:00,2011-10-12 09:00:00+00:00,long,2229.75,2268.985357741376,2011-12,39.23535774137599,859.2513847444134
2011-10-12 10:00:00+00:00,2011-10-14 13:00:00+00:00,long,2314.5,2354.2925986941755,2011-12,39.79259869417547,899.0439834385888
2011-10-14 14:00:00+00:00,2011-10-18 16:00:00+00:00,long,2358.25,2338.0207538239774,2011-12,-20.22924617602257,878.8147372625663
2011-10-18 18:00:00+00:00,2011-10-20 20:00:00+00:00,long,2340.5,2310.102861368228,2011-12,-30.397138631772123,848.4175986307941
2011-10-21 08:00:00+00:00,2011-10-25 10:00:00+00:00,long,2322.5,2362.273464350863,2011-12,39.77346435086292,888.1910629816571
2011-10-25 16:00:00+00:00,2011-10-27 19:00:00+00:00,short,2321.0,2346.9865366886725,2011-12,-25.98653668867246,862.2045262929846
2011-10-27 20:00:00+00:00,2011-10-31 22:00:00+00:00,long,2395.5,2373.9217908571095,2011-12,-21.5782091428905,840.6263171500941
2011-10-31 23:00:00+00:00,2011-11-03 01:00:00+00:00,short,2345.25,2308.541152079808,2011-12,36.708847920192056,877.3351650702862
2011-11-03 13:00:00+00:00,2011-11-09 14:00:00+00:00,long,2352.25,2320.6384111408756,2011-12,-31.611588859124367,845.7235762111618
2011-11-09 15:00:00+00:00,2011-11-13 18:00:00+00:00,short,2312.25,2341.104309791224,2011-12,-28.85430979122384,816.869266419938
2011-11-13 19:00:00+00:00,2011-11-16 00:00:00+00:00,long,2359.0,2338.2543956339377,2011-12,-20.745604366062253,796.1236620538757
2011-11-16 04:00:00+00:00,2011-11-18 06:00:00+00:00,long,2368.25,2346.9749877263616,2011-12,-21.275012273638367,774.8486497802373
2011-11-18 16:00:00+00:00,2011-11-22 20:00:00+00:00,short,2251.0,2202.0087932905835,2011-12,48.991206709416474,823.8398564896538
2011-11-23 11:00:00+00:00,2011-11-28 04:00:00+00:00,short,2175.5,2202.3203474696543,2011-12,-26.82034746965428,797.0195090199995
2011-11-29 00:00:00+00:00,2011-12-01 02:00:00+00:00,long,2233.5,2273.044650681506,2011-12,39.54465068150603,836.5641597015056
2011-12-01 03:00:00+00:00,2011-12-05 07:00:00+00:00,long,2288.75,2332.212704964667,2012-03,43.462704964666955,880.0268646661725
2011-12-05 08:00:00+00:00,2011-12-07 10:00:00+00:00,long,2335.0,2316.800854514136,2012-03,-18.199145485863937,861.8277191803086
2011-12-08 14:00:00+00:00,2011-12-13 09:00:00+00:00,short,2287.0,2315.7470687920977,2012-03,-28.747068792097707,833.0806503882109
2011-12-13 16:00:00+00:00,2011-12-19 15:00:00+00:00,short,2268.0,2210.306918962169,2012-03,57.69308103783078,890.7737314260416
2011-12-20 10:00:00+00:00,2012-01-03 06:00:00+00:00,long,2265.25,2299.6252917781994,2012-03,34.375291778199426,925.1490232042411
2012-01-03 07:00:00+00:00,2012-01-05 13:00:00+00:00,long,2312.5,2346.1818043386866,2012-03,33.68180433868656,958.8308275429276
2012-01-05 14:00:00+00:00,2012-01-10 09:00:00+00:00,long,2340.5,2374.196334838867,2012-03,33.69633483886719,992.5271623817948
2012-01-10 10:00:00+00:00,2012-01-13 09:00:00+00:00,long,2370.0,2358.532048719225,2012-03,-11.467951280775196,981.0592111010196
2012-01-16 07:00:00+00:00,2012-01-18 14:00:00+00:00,long,2375.25,2399.956941223424,2012-03,24.70694122342411,1005.7661523244437
2012-01-18 15:00:00+00:00,2012-01-23 10:00:00+00:00,long,2422.0,2449.0035287425917,2012-03,27.003528742591698,1032.7696810670354
2012-01-23 11:00:00+00:00,2012-01-25 13:00:00+00:00,long,2428.5,2457.5664534929547,2012-03,29.06645349295468,1061.8361345599901
2012-01-25 15:00:00+00:00,2012-01-29 20:00:00+00:00,long,2461.0,2442.44026766457,2012-03,-18.55973233543,1043.2764022245601
2012-01-30 12:00:00+00:00,2012-02-01 14:00:00+00:00,long,2454.75,2489.751910384878,2012-03,35.0019103848781,1078.2783126094382
2012-02-01 15:00:00+00:00,2012-02-05 18:00:00+00:00,long,2484.5,2520.6899047403767,2012-03,36.18990474037673,1114.468217349815
2012-02-05 19:00:00+00:00,2012-02-09 04:00:00+00:00,long,2519.5,2547.9242068787808,2012-03,28.42420687878075,1142.8924242285957
2012-02-09 05:00:00+00:00,2012-02-13 07:00:00+00:00,long,2540.25,2566.0309495018846,2012-03,25.780949501884606,1168.6733737304803
2012-02-13 08:00:00+00:00,2012-02-15 10:00:00+00:00,long,2563.75,2587.24842446614,2012-03,23.498424466140023,1192.1717981966203
2012-02-15 11:00:00+00:00,2012-02-17 13:00:00+00:00,long,2600.0,2583.8180738776837,2012-03,-16.181926122316327,1175.989872074304
2012-02-19 19:00:00+00:00,2012-02-22 07:00:00+00:00,long,2596.5,2581.4694376886046,2012-03,-15.030562311395443,1160.9593097629086
2012-02-23 05:00:00+00:00,2012-02-27 11:00:00+00:00,long,2583.75,2608.8331426177274,2012-03,25.08314261772739,1186.042452380636
2012-02-27 12:00:00+00:00,2012-03-06 04:00:00+00:00,long,2612.5,2593.7016017079277,2012-03,-18.798398292072307,1167.2440540885636
2012-03-06 05:00:00+00:00,2012-03-08 07:00:00+00:00,short,2595.25,2615.652121099318,2012-06,-20.40212109931781,1146.8419329892458
2012-03-08 08:00:00+00:00,2012-03-12 22:00:00+00:00,long,2618.0,2661.208338073844,2012-06,43.20833807384406,1190.05027106309
2012-03-12 23:00:00+00:00,2012-03-15 01:00:00+00:00,long,2659.0,2696.3657992000653,2012-06,37.36579920006534,1227.4160702631552
2012-03-15 02:00:00+00:00,2012-03-21 15:00:00+00:00,long,2709.75,2748.4549763284676,2012-06,38.70497632846764,1266.1210465916229
2012-03-23 00:00:00+00:00,2012-03-27 02:00:00+00:00,long,2736.25,2758.5160885054092,2012-06,22.266088505409243,1288.3871350970321
2012-03-27 03:00:00+00:00,2012-03-29 05:00:00+00:00,long,2780.75,2769.8841662843183,2012-06,-10.865833715681674,1277.5213013813504
2012-03-29 11:00:00+00:00,2012-04-02 13:00:00+00:00,short,2740.25,2757.3704282120466,2012-06,-17.12042821204659,1260.4008731693038
2012-04-02 14:00:00+00:00,2012-04-04 16:00:00+00:00,long,2782.25,2766.4833214054556,2012-06,-15.766678594544373,1244.6341945747595
