Entry_Time,Exit_Time,Side,Entry,Exit,Tp,Sl,PnL,Contract
2010-06-17 14:00:00+00:00,2010-06-20 18:00:00+00:00,long,1912.0,1928.5973664070912,1928.5973664070912,1885.942134740867,16.597366407091158,2010-09
2010-06-21 02:00:00+00:00,2010-06-21 12:00:00+00:00,long,1936.25,1912.8587083812001,1951.1489118591082,1912.8587083812001,-23.39129161879987,2010-09
2010-06-22 14:00:00+00:00,2010-06-22 15:00:00+00:00,long,1903.75,1877.9492118069968,1920.1836230528681,1877.9492118069968,-25.8007881930032,2010-09
2010-06-24 03:00:00+00:00,2010-06-24 03:00:00+00:00,short,1872.25,1859.5963590563506,1859.5963590563506,1892.1162162815294,12.653640943649407,2010-09
2010-06-24 11:00:00+00:00,2010-06-25 09:00:00+00:00,short,1851.75,1835.434931989644,1835.434931989644,1877.364656776259,16.31506801035607,2010-09
2010-06-27 18:00:00+00:00,2010-06-29 01:00:00+00:00,short,1839.0,1819.6029874546168,1819.6029874546168,1869.4533096962516,19.397012545383177,2010-09
2010-06-29 10:00:00+00:00,2010-06-29 15:00:00+00:00,short,1782.5,1765.7496292083615,1765.7496292083615,1808.7980821428723,16.75037079163849,2010-09
2010-06-30 03:00:00+00:00,2010-06-30 09:00:00+00:00,short,1771.75,1756.9544627314212,1756.9544627314212,1794.978993511669,14.795537268578755,2010-09
2010-06-30 16:00:00+00:00,2010-07-01 10:00:00+00:00,short,1737.0,1717.4406946982322,1717.4406946982322,1767.7081093237755,19.559305301767836,2010-09
2010-07-01 18:00:00+00:00,2010-07-05 20:00:00+00:00,short,1729.75,1706.6419280165478,1706.6419280165478,1766.0296730140199,23.10807198345219,2010-09
2010-07-06 22:00:00+00:00,2010-07-07 10:00:00+00:00,short,1726.75,1750.880325741052,1711.3803657700305,1750.880325741052,-24.130325741052047,2010-09
2010-07-09 16:00:00+00:00,2010-07-12 09:00:00+00:00,long,1812.75,1825.8326817478664,1825.8326817478664,1792.2101896558497,13.082681747866445,2010-09
2010-07-12 16:00:00+00:00,2010-07-13 05:00:00+00:00,long,1818.25,1832.7935064380335,1832.7935064380335,1795.4166948922875,14.543506438033546,2010-09
2010-07-13 14:00:00+00:00,2010-07-13 15:00:00+00:00,long,1833.25,1847.4862003442486,1847.4862003442486,1810.8991654595297,14.236200344248573,2010-09
2010-07-13 19:00:00+00:00,2010-07-14 14:00:00+00:00,long,1863.5,1837.2714703657332,1880.2060698307432,1837.2714703657332,-26.228529634266806,2010-09
2010-07-15 06:00:00+00:00,2010-07-15 10:00:00+00:00,long,1854.0,1835.6183754998333,1865.7080410829087,1835.6183754998333,-18.38162450016671,2010-09
2010-07-19 04:00:00+00:00,2010-07-19 10:00:00+00:00,short,1805.75,1793.008875432824,1793.008875432824,1825.7535655704662,12.74112456717603,2010-09
2010-07-19 19:00:00+00:00,2010-07-20 13:00:00+00:00,short,1796.5,1824.7252312456278,1778.5221457034218,1824.7252312456278,-28.22523124562781,2010-09
2010-07-21 02:00:00+00:00,2010-07-21 09:00:00+00:00,long,1843.75,1858.9419849668018,1858.9419849668018,1819.898583602121,15.191984966801783,2010-09
2010-07-22 12:00:00+00:00,2010-07-23 16:00:00+00:00,long,1857.75,1874.9198789408713,1874.9198789408713,1830.7932900628318,17.169878940871286,2010-09
2010-07-26 00:00:00+00:00,2010-07-27 04:00:00+00:00,long,1880.25,1895.0747871026017,1895.0747871026017,1856.9750842489154,14.824787102601704,2010-09
2010-07-28 09:00:00+00:00,2010-07-28 14:00:00+00:00,long,1883.75,1868.1312532774693,1893.6982463200834,1868.1312532774693,-15.618746722530659,2010-09
2010-07-29 07:00:00+00:00,2010-07-29 09:00:00+00:00,long,1876.0,1886.3801555250068,1886.3801555250068,1859.7031558257393,10.380155525006785,2010-09
2010-07-30 13:00:00+00:00,2010-08-02 04:00:00+00:00,long,1862.25,1879.841296261358,1879.841296261358,1834.631664869668,17.59129626135791,2010-09
2010-08-02 12:00:00+00:00,2010-08-05 06:00:00+00:00,long,1898.25,1912.2332790677115,1912.2332790677115,1876.2962518636932,13.983279067711464,2010-09
2010-08-06 09:00:00+00:00,2010-08-06 09:00:00+00:00,long,1884.25,1895.253700771677,1895.253700771677,1866.9741897884674,11.003700771676904,2010-09
2010-08-09 00:00:00+00:00,2010-08-09 14:00:00+00:00,long,1902.25,1916.2539325872924,1916.2539325872924,1880.263825837951,14.003932587292411,2010-09
2010-08-10 01:00:00+00:00,2010-08-10 05:00:00+00:00,long,1907.25,1892.763434452315,1916.477111813812,1892.763434452315,-14.486565547684904,2010-09
2010-08-11 12:00:00+00:00,2010-08-11 16:00:00+00:00,short,1843.5,1828.6252121525526,1828.6252121525526,1866.8534169204925,14.874787847447351,2010-09
2010-08-12 01:00:00+00:00,2010-08-12 09:00:00+00:00,short,1827.5,1813.0045971450409,1813.0045971450409,1850.257782482286,14.495402854959138,2010-09
2010-08-12 15:00:00+00:00,2010-08-15 20:00:00+00:00,short,1829.25,1812.0235685233026,1812.0235685233026,1856.295497418415,17.22643147669737,2010-09
2010-08-15 23:00:00+00:00,2010-08-16 09:00:00+00:00,short,1813.5,1799.818932600155,1799.818932600155,1834.9792758177564,13.681067399845006,2010-09
2010-08-18 06:00:00+00:00,2010-08-18 12:00:00+00:00,short,1839.25,1855.7187048274784,1828.760379090778,1855.7187048274784,-16.468704827478405,2010-09
2010-08-19 01:00:00+00:00,2010-08-19 10:00:00+00:00,short,1841.0,1828.7700068210224,1828.7700068210224,1860.2010892909948,12.229993178977566,2010-09
2010-08-19 19:00:00+00:00,2010-08-20 06:00:00+00:00,short,1822.25,1807.0390881697713,1807.0390881697713,1846.131131573459,15.210911830228724,2010-09
2010-08-20 13:00:00+00:00,2010-08-23 07:00:00+00:00,short,1816.75,1838.9601367578484,1802.6034160778036,1838.9601367578484,-22.21013675784843,2010-09
2010-08-23 19:00:00+00:00,2010-08-24 03:00:00+00:00,short,1806.25,1792.1547652489544,1792.1547652489544,1828.3795185591414,14.09523475104561,2010-09
2010-08-24 10:00:00+00:00,2010-08-24 10:00:00+00:00,short,1778.25,1764.1045156594053,1764.1045156594053,1800.4584104147336,14.145484340594749,2010-09
2010-08-24 16:00:00+00:00,2010-08-25 08:00:00+00:00,short,1774.0,1756.0522470419355,1756.0522470419355,1802.1779721441612,17.947752958064484,2010-09
2010-08-27 00:00:00+00:00,2010-08-27 10:00:00+00:00,short,1768.0,1753.7358317890344,1753.7358317890344,1790.394744091216,14.264168210965636,2010-09
2010-08-30 14:00:00+00:00,2010-08-31 00:00:00+00:00,short,1781.5,1764.6094037976477,1764.6094037976477,1808.0182360376932,16.8905962023523,2010-09
2010-08-31 03:00:00+00:00,2010-08-31 10:00:00+00:00,short,1758.25,1780.5244556822367,1744.0624486100403,1780.5244556822367,-22.27445568223675,2010-09
2010-09-02 02:00:00+00:00,2010-09-02 10:00:00+00:00,long,1814.5,1828.6470802421777,1828.6470802421777,1792.2890840197808,14.147080242177708,2010-12
2010-09-02 18:00:00+00:00,2010-09-03 08:00:00+00:00,long,1837.75,1852.1252179785488,1852.1252179785488,1815.1809077736784,14.37521797854879,2010-12
2010-09-03 11:00:00+00:00,2010-09-03 16:00:00+00:00,long,1854.5,1870.3290680445207,1870.3290680445207,1829.6483631701024,15.829068044520682,2010-12
2010-09-05 20:00:00+00:00,2010-09-08 12:00:00+00:00,long,1869.75,1884.5089797651372,1884.5089797651372,1846.578401768735,14.758979765137155,2010-12
2010-09-08 19:00:00+00:00,2010-09-12 18:00:00+00:00,long,1881.0,1897.7736737517646,1897.7736737517646,1854.6653322097297,16.77367375176459,2010-12
2010-09-13 01:00:00+00:00,2010-09-13 10:00:00+00:00,long,1908.5,1922.8429030094808,1922.8429030094808,1885.9816422751153,14.342903009480779,2010-12
2010-09-13 18:00:00+00:00,2010-09-14 12:00:00+00:00,long,1922.25,1938.3631810310906,1938.3631810310906,1896.9523057811878,16.113181031090562,2010-12
2010-09-14 22:00:00+00:00,2010-09-15 15:00:00+00:00,long,1926.25,1942.0804607326304,1942.0804607326304,1901.3961766497705,15.8304607326304,2010-12
2010-09-15 19:00:00+00:00,2010-09-16 16:00:00+00:00,long,1938.25,1953.14992413245,1953.14992413245,1914.8571191120534,14.899924132449996,2010-12
2010-09-17 10:00:00+00:00,2010-09-20 03:00:00+00:00,long,1946.75,1963.083465878807,1963.083465878807,1921.1064585702734,16.33346587880692,2010-12
2010-09-20 11:00:00+00:00,2010-09-20 15:00:00+00:00,long,1978.0,1990.4730790281858,1990.4730790281858,1958.4172659257486,12.473079028185794,2010-12
2010-09-20 22:00:00+00:00,2010-09-21 14:00:00+00:00,long,1982.25,1993.2625937162436,1993.2625937162436,1964.9602278654977,11.0125937162436,2010-12
2010-09-21 22:00:00+00:00,2010-09-22 11:00:00+00:00,long,1991.5,1973.0887235034543,2003.2269277048063,1973.0887235034543,-18.411276496545725,2010-12
2010-09-22 23:00:00+00:00,2010-09-23 07:00:00+00:00,long,1986.5,1968.7834768701957,1997.784409636818,1968.7834768701957,-17.716523129804273,2010-12
2010-09-23 20:00:00+00:00,2010-09-24 08:00:00+00:00,long,1979.25,1993.8650436435953,1993.8650436435953,1956.3043814795556,14.6150436435953,2010-12
2010-09-24 11:00:00+00:00,2010-09-26 18:00:00+00:00,long,2015.25,2029.020423251654,2029.020423251654,1993.6304354949034,13.770423251653938,2010-12
2010-09-27 02:00:00+00:00,2010-09-27 15:00:00+00:00,long,2024.5,2007.0945346720396,2035.5862836483825,2007.0945346720396,-17.405465327960428,2010-12
2010-09-28 20:00:00+00:00,2010-09-30 09:00:00+00:00,long,2011.0,2027.6478733813963,2027.6478733813963,1984.8628387912077,16.647873381396266,2010-12
2010-10-01 11:00:00+00:00,2010-10-04 11:00:00+00:00,long,1991.25,1965.4308091304792,2007.6953445028794,1965.4308091304792,-25.819190869520753,2010-12
2010-10-05 03:00:00+00:00,2010-10-05 08:00:00+00:00,long,1977.75,1989.6033339256721,1989.6033339256721,1959.1402657366948,11.853333925672132,2010-12
2010-10-05 11:00:00+00:00,2010-10-06 13:00:00+00:00,long,2013.5,1991.0345636239886,2027.8091951439562,1991.0345636239886,-22.46543637601144,2010-12
2010-10-08 02:00:00+00:00,2010-10-08 08:00:00+00:00,long,2013.75,1993.567700683315,2026.6049677176338,1993.567700683315,-20.182299316684976,2010-12
2010-10-10 20:00:00+00:00,2010-10-13 03:00:00+00:00,long,2028.5,2045.3757433972116,2045.3757433972116,2002.0050828663777,16.875743397211636,2010-12
2010-10-13 12:00:00+00:00,2010-10-14 18:00:00+00:00,long,2058.5,2071.048849783345,2071.048849783345,2038.7983058401485,12.54884978334485,2010-12
2010-10-15 00:00:00+00:00,2010-10-15 11:00:00+00:00,long,2069.75,2082.93893196302,2082.93893196302,2049.043376818059,13.188931963019968,2010-12
2010-10-18 01:00:00+00:00,2010-10-18 10:00:00+00:00,long,2087.75,2100.332298395119,2100.332298395119,2067.9957915196633,12.582298395118869,2010-12
2010-10-18 16:00:00+00:00,2010-10-18 16:00:00+00:00,long,2102.5,2082.483035452718,2115.249658947313,2082.483035452718,-20.016964547281987,2010-12
2010-10-20 07:00:00+00:00,2010-10-20 11:00:00+00:00,long,2078.25,2091.4534580599375,2091.4534580599375,2057.5205708458984,13.203458059937475,2010-12
2010-10-20 20:00:00+00:00,2010-10-24 18:00:00+00:00,long,2089.75,2104.688114515025,2104.688114515025,2066.2971602114108,14.938114515025063,2010-12
2010-10-25 01:00:00+00:00,2010-10-26 08:00:00+00:00,long,2120.0,2101.8216207105347,2131.5785855346912,2101.8216207105347,-18.178379289465283,2010-12
2010-10-26 19:00:00+00:00,2010-10-27 11:00:00+00:00,long,2118.75,2100.0736687504254,2130.645752388264,2100.0736687504254,-18.67633124957456,2010-12
2010-10-27 16:00:00+00:00,2010-11-01 09:00:00+00:00,long,2123.75,2138.4128414665975,2138.4128414665975,2100.7293388974417,14.662841466597456,2010-12
2010-11-02 03:00:00+00:00,2010-11-02 08:00:00+00:00,long,2132.5,2142.068369495275,2142.068369495275,2117.477659892418,9.568369495274965,2010-12
2010-11-02 15:00:00+00:00,2010-11-03 14:00:00+00:00,long,2148.25,2130.764004033066,2159.387577049002,2130.764004033066,-17.485995966933842,2010-12
2010-11-03 23:00:00+00:00,2010-11-04 07:00:00+00:00,long,2165.75,2177.1172317031765,2177.1172317031765,2147.903446226013,11.367231703176458,2010-12
2010-11-04 19:00:00+00:00,2010-11-09 07:00:00+00:00,long,2182.25,2194.146590441395,2194.146590441395,2163.57235300701,11.896590441394892,2010-12
2010-11-09 14:00:00+00:00,2010-11-10 09:00:00+00:00,long,2178.75,2160.6787145051835,2190.260372926635,2160.6787145051835,-18.071285494816493,2010-12
2010-11-16 03:00:00+00:00,2010-11-16 11:00:00+00:00,short,2116.5,2102.529073199965,2102.529073199965,2138.4343550760555,13.970926800035159,2010-12
2010-11-17 00:00:00+00:00,2010-11-18 03:00:00+00:00,short,2099.25,2120.4709891593902,2085.733446395293,2120.4709891593902,-21.22098915939023,2010-12
2010-11-18 20:00:00+00:00,2010-11-21 20:00:00+00:00,long,2135.25,2148.1755299957217,2148.1755299957217,2114.9569179067166,12.925529995721718,2010-12
2010-11-22 04:00:00+00:00,2010-11-22 08:00:00+00:00,long,2147.5,2131.6022955953877,2157.6259263723646,2131.6022955953877,-15.897704404612341,2010-12
2010-11-23 01:00:00+00:00,2010-11-23 09:00:00+00:00,long,2148.5,2128.8139624175765,2161.038877441034,2128.8139624175765,-19.686037582423523,2010-12
2010-11-24 00:00:00+00:00,2010-11-24 10:00:00+00:00,short,2127.0,2149.4034350833845,2112.7302961252326,2149.4034350833845,-22.403435083384466,2010-12
2010-11-24 21:00:00+00:00,2010-11-29 09:00:00+00:00,long,2155.0,2132.1730798086405,2169.539439612331,2132.1730798086405,-22.826920191359477,2010-12
2010-11-29 22:00:00+00:00,2010-11-30 09:00:00+00:00,long,2141.5,2116.694497250883,2157.299683279692,2116.694497250883,-24.80550274911684,2010-12
2010-11-30 19:00:00+00:00,2010-12-01 06:00:00+00:00,short,2112.25,2140.219649951899,2094.43493633637,2140.219649951899,-27.9696499518991,2010-12
2010-12-01 20:00:00+00:00,2010-12-02 09:00:00+00:00,long,2159.25,2174.1461616946135,2174.1461616946135,2135.8630261394565,14.896161694613511,2011-03
2010-12-02 13:00:00+00:00,2010-12-06 23:00:00+00:00,long,2180.25,2195.256324955951,2195.256324955951,2156.690069819157,15.006324955951186,2011-03
2010-12-07 06:00:00+00:00,2010-12-07 11:00:00+00:00,long,2211.25,2193.104565210571,2222.8076017767066,2193.104565210571,-18.145434789429146,2011-03
2010-12-07 15:00:00+00:00,2010-12-08 02:00:00+00:00,long,2199.75,2177.7645898656183,2213.753445945466,2177.7645898656183,-21.98541013438171,2011-03
2010-12-08 10:00:00+00:00,2010-12-09 00:00:00+00:00,long,2196.5,2209.5942983621444,2209.5942983621444,2175.9419515714335,13.0942983621444,2011-03
